Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2024-01-02,10:30:00,1138.0,Open,SHORT,1138.0,40000000.0,
2024-01-02,13:35:00,1133.7,Close,None,1133.7,40383000.0,383000.0
2024-01-03,09:00:00,1128.3,Open,SHORT,1128.3,40383000.0,
2024-01-03,10:25:00,1129.8,Close,None,1129.8,40186000.0,186000.0
2024-01-03,10:55:00,1133.8,Open,LONG,1133.8,40186000.0,
2024-01-04,13:00:00,1159.7,Close,None,1159.7,42729000.0,2729000.0
2024-01-04,13:05:00,1160.5,Open,LONG,1160.5,42729000.0,
2024-01-04,14:05:00,1165.2,Close,None,1165.2,43152000.0,3152000.0
2024-01-05,10:30:00,1158.4,Open,SHORT,1158.4,43152000.0,
2024-01-05,10:50:00,1156.6,Close,None,1156.6,43285000.0,3285000.0
2024-01-05,11:00:00,1156.0,Open,SHORT,1156.0,43285000.0,
2024-01-05,13:15:00,1158.4,Close,None,1158.4,42998000.0,2998000.0
2024-01-05,14:25:00,1163.4,Open,LONG,1163.4,42998000.0,
2024-01-08,10:30:00,1169.7,Close,None,1169.7,43581000.0,3581000.0
2024-01-08,10:50:00,1166.2,Open,SHORT,1166.2,43581000.0,
2024-01-08,13:50:00,1163.8,Close,None,1163.8,43774000.0,3774000.0
2024-01-09,11:20:00,1161.4,Open,SHORT,1161.4,43774000.0,
2024-01-09,13:30:00,1162.7,Close,None,1162.7,43597000.0,3597000.0
2024-01-09,13:55:00,1160.0,Open,SHORT,1160.0,43597000.0,
2024-01-09,14:05:00,1164.6,Close,None,1164.6,43090000.0,3090000.0
2024-01-10,10:35:00,1167.0,Open,LONG,1167.0,43090000.0,
2024-01-10,13:00:00,1164.1,Close,None,1164.1,42753000.0,2753000.0
2024-01-10,13:15:00,1161.9,Open,SHORT,1161.9,42753000.0,
2024-01-10,14:00:00,1166.3,Close,None,1166.3,42266000.0,2266000.0
2024-01-11,09:45:00,1172.1,Open,LONG,1172.1,42266000.0,
2024-01-11,11:20:00,1172.0,Close,None,1172.0,42209000.0,2209000.0
2024-01-11,13:35:00,1168.4,Open,SHORT,1168.4,42209000.0,
2024-01-11,14:20:00,1166.0,Close,None,1166.0,42402000.0,2402000.0
2024-01-12,09:00:00,1163.0,Open,SHORT,1163.0,42402000.0,
2024-01-12,10:30:00,1159.6,Close,None,1159.6,42695000.0,2695000.0
2024-01-12,10:50:00,1166.4,Open,LONG,1166.4,42695000.0,
2024-01-12,14:15:00,1161.5,Close,None,1161.5,42158000.0,2158000.0
2024-01-15,09:00:00,1173.4,Open,LONG,1173.4,42158000.0,
2024-01-15,10:35:00,1170.0,Close,None,1170.0,41771000.0,1771000.0
2024-01-15,14:15:00,1167.1,Open,SHORT,1167.1,41771000.0,
2024-01-16,10:50:00,1161.6,Close,None,1161.6,42274000.0,2274000.0
2024-01-16,14:15:00,1167.3,Open,LONG,1167.3,42274000.0,
2024-01-17,13:00:00,1174.6,Close,None,1174.6,42957000.0,2957000.0
2024-01-17,13:10:00,1172.6,Open,SHORT,1172.6,42957000.0,
2024-01-18,09:00:00,1168.5,Close,None,1168.5,43320000.0,3320000.0
2024-01-18,10:40:00,1167.2,Open,SHORT,1167.2,43320000.0,
2024-01-18,11:25:00,1168.4,Close,None,1168.4,43153000.0,3153000.0
2024-01-18,13:25:00,1171.7,Open,LONG,1171.7,43153000.0,
2024-01-18,14:30:00,1172.8,Close_Future_Expired,None,1172.8,43215999.99999999,109999.9999999909
2024-01-19,10:10:00,1187.5,Open,LONG,1187.5,43215999.99999999,
2024-01-19,11:20:00,1184.2,Close,None,1184.2,42838999.99999999,-267000.000000009
2024-01-19,13:45:00,1182.2,Open,SHORT,1182.2,42838999.99999999,
2024-01-19,14:10:00,1185.3,Close,None,1185.3,42481999.99999999,-624000.0000000091
2024-01-22,09:00:00,1194.9,Open,LONG,1194.9,42481999.99999999,
2024-01-22,09:55:00,1190.3,Close,None,1190.3,41974999.99999999,-1131000.000000009
