Date,Portfolio Value
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40333000.0
2024-01-02,40333000.0
2024-01-02,40333000.0
2024-01-02,40333000.0
2024-01-02,40333000.0
2024-01-02,40333000.0
2024-01-02,40333000.0
2024-01-02,40333000.0
2024-01-02,40333000.0
2024-01-02,40333000.0
2024-01-02,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,40333000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-03,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,39996000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-04,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-05,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,42539000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,43122000.0
2024-01-08,42805000.0
2024-01-08,42805000.0
2024-01-08,42805000.0
2024-01-08,42805000.0
2024-01-08,42805000.0
2024-01-08,42805000.0
2024-01-08,42805000.0
2024-01-08,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-09,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42805000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-10,42478000.0
2024-01-11,42478000.0
2024-01-11,42478000.0
2024-01-11,42478000.0
