Date,Portfolio Value
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,40000000.0
2025-01-02,39763000.0
2025-01-02,39763000.0
2025-01-02,39763000.0
2025-01-03,39339000.0
2025-01-03,39339000.0
2025-01-03,39339000.0
2025-01-03,39339000.0
2025-01-03,39339000.0
2025-01-06,39732000.0
2025-01-06,39732000.0
2025-01-06,39655000.0
2025-01-06,39655000.0
2025-01-06,39655000.0
2025-01-06,39655000.0
2025-01-06,39655000.0
2025-01-06,39655000.0
2025-01-06,39655000.0
2025-01-06,39655000.0
2025-01-06,39458000.0
2025-01-06,39458000.0
2025-01-06,39458000.0
2025-01-06,39458000.0
2025-01-07,39521000.0
2025-01-07,39521000.0
2025-01-07,39274000.0
2025-01-07,39274000.0
2025-01-07,39274000.0
2025-01-07,39274000.0
2025-01-07,39187000.0
2025-01-07,39187000.0
2025-01-07,39187000.0
2025-01-07,39187000.0
2025-01-07,39187000.0
2025-01-07,39187000.0
2025-01-08,39840000.0
2025-01-08,39840000.0
2025-01-08,39840000.0
2025-01-08,39840000.0
2025-01-08,39840000.0
2025-01-08,39840000.0
2025-01-08,39840000.0
2025-01-08,39840000.0
2025-01-08,39840000.0
2025-01-08,39840000.0
2025-01-08,39693000.0
2025-01-08,39693000.0
2025-01-08,39693000.0
2025-01-08,39626000.0
2025-01-08,39626000.0
2025-01-09,39549000.0
2025-01-09,39549000.0
2025-01-09,39549000.0
2025-01-09,39342000.0
2025-01-09,39342000.0
2025-01-09,39342000.0
2025-01-09,39315000.0
2025-01-09,39315000.0
2025-01-09,39315000.0
2025-01-09,39315000.0
2025-01-09,39315000.0
2025-01-09,39315000.0
2025-01-09,39315000.0
2025-01-09,39315000.0
2025-01-09,39315000.0
2025-01-09,39315000.0
2025-01-10,38988000.0
2025-01-10,38988000.0
2025-01-10,38988000.0
2025-01-10,38988000.0
2025-01-10,38988000.0
2025-01-10,38988000.0
2025-01-10,38988000.0
2025-01-10,38988000.0
2025-01-10,38831000.0
2025-01-10,38831000.0
2025-01-10,38714000.0
2025-01-10,38714000.0
2025-01-10,38714000.0
2025-01-10,38937000.0
2025-01-10,38937000.0
2025-01-10,38937000.0
2025-01-10,38937000.0
2025-01-10,38937000.0
2025-01-10,38937000.0
2025-01-10,38937000.0
2025-01-13,38937000.0
2025-01-13,38560000.0
2025-01-13,38383000.0
2025-01-13,38383000.0
2025-01-13,38383000.0
2025-01-13,38383000.0
2025-01-13,38383000.0
2025-01-13,38383000.0
2025-01-13,38383000.0
2025-01-13,38383000.0
2025-01-13,38383000.0
2025-01-14,38326000.0
2025-01-14,38326000.0
2025-01-14,38326000.0
