Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2023-01-03,09:05:00,1003.4,Open,LONG,1003.4,40000000.0,
2023-01-03,10:30:00,1011.5,Close,None,1011.5,40763000.0,763000.0
2023-01-03,10:40:00,1013.6,Open,LONG,1013.6,40763000.0,
2023-01-03,11:15:00,1015.4,Close,None,1015.4,40896000.0,896000.0
2023-01-03,13:05:00,1016.2,Open,LONG,1016.2,40896000.0,
2023-01-03,14:20:00,1029.6,Close,None,1029.6,42189000.0,2189000.0
2023-01-03,14:25:00,1037.5,Open,LONG,1037.5,42189000.0,
2023-01-04,09:40:00,1045.8,Close,None,1045.8,42972000.0,2972000.0
2023-01-04,09:50:00,1042.7,Open,SHORT,1042.7,42972000.0,
2023-01-04,10:20:00,1047.6,Close,None,1047.6,42435000.0,2435000.0
2023-01-04,10:20:00,1047.6,Open,LONG,1047.6,42435000.0,
2023-01-04,11:00:00,1048.5,Close,None,1048.5,42478000.0,2478000.0
2023-01-04,11:05:00,1045.7,Open,SHORT,1045.7,42478000.0,
2023-01-04,14:10:00,1044.4,Close,None,1044.4,42561000.0,2561000.0
2023-01-04,14:15:00,1048.0,Open,LONG,1048.0,42561000.0,
2023-01-05,10:25:00,1049.8,Close,None,1049.8,42694000.0,2694000.0
2023-01-05,10:30:00,1049.2,Open,SHORT,1049.2,42694000.0,
2023-01-05,11:05:00,1048.7,Close,None,1048.7,42697000.0,2697000.0
2023-01-05,11:05:00,1048.7,Open,LONG,1048.7,42697000.0,
2023-01-05,11:20:00,1046.4,Close,None,1046.4,42420000.0,2420000.0
2023-01-05,11:20:00,1046.4,Open,SHORT,1046.4,42420000.0,
2023-01-05,13:10:00,1048.8,Close,None,1048.8,42133000.0,2133000.0
2023-01-05,13:10:00,1048.8,Open,LONG,1048.8,42133000.0,
2023-01-05,14:15:00,1056.6,Close,None,1056.6,42866000.0,2866000.0
2023-01-05,14:25:00,1054.2,Open,SHORT,1054.2,42866000.0,
2023-01-06,09:25:00,1053.0,Close,None,1053.0,42939000.0,2939000.0
2023-01-06,09:25:00,1053.0,Open,LONG,1053.0,42939000.0,
2023-01-06,10:45:00,1062.3,Close,None,1062.3,43822000.0,3822000.0
2023-01-06,11:00:00,1063.6,Open,LONG,1063.6,43822000.0,
2023-01-06,13:20:00,1059.4,Close,None,1059.4,43355000.0,3355000.0
2023-01-06,13:20:00,1059.4,Open,SHORT,1059.4,43355000.0,
2023-01-06,13:50:00,1058.1,Close,None,1058.1,43438000.0,3438000.0
2023-01-06,13:55:00,1056.3,Open,SHORT,1056.3,43438000.0,
2023-01-09,10:15:00,1059.4,Close,None,1059.4,43081000.0,3081000.0
2023-01-09,10:15:00,1059.4,Open,LONG,1059.4,43081000.0,
2023-01-09,10:50:00,1060.2,Close,None,1060.2,43114000.0,3114000.0
2023-01-09,10:55:00,1061.0,Open,LONG,1061.0,43114000.0,
2023-01-09,13:05:00,1057.0,Close,None,1057.0,42667000.0,2667000.0
2023-01-09,13:05:00,1057.0,Open,SHORT,1057.0,42667000.0,
2023-01-09,13:50:00,1056.5,Close,None,1056.5,42670000.0,2670000.0
2023-01-09,13:55:00,1053.7,Open,SHORT,1053.7,42670000.0,
2023-01-10,09:35:00,1057.8,Close,None,1057.8,42213000.0,2213000.0
2023-01-10,09:35:00,1057.8,Open,LONG,1057.8,42213000.0,
2023-01-10,09:50:00,1053.1,Close,None,1053.1,41696000.0,1696000.0
2023-01-10,09:50:00,1053.1,Open,SHORT,1053.1,41696000.0,
2023-01-10,11:10:00,1050.2,Close,None,1050.2,41939000.0,1939000.0
2023-01-10,11:25:00,1050.2,Open,SHORT,1050.2,41939000.0,
2023-01-10,13:15:00,1053.9,Close,None,1053.9,41522000.0,1522000.0
2023-01-10,13:15:00,1053.9,Open,LONG,1053.9,41522000.0,
2023-01-10,14:00:00,1054.7,Close,None,1054.7,41555000.0,1555000.0
2023-01-10,14:00:00,1054.7,Open,SHORT,1054.7,41555000.0,
2023-01-10,14:10:00,1059.0,Close,None,1059.0,41078000.0,1078000.0
2023-01-10,14:10:00,1059.0,Open,LONG,1059.0,41078000.0,
2023-01-10,14:20:00,1054.3,Close,None,1054.3,40561000.0,561000.0
2023-01-10,14:20:00,1054.3,Open,SHORT,1054.3,40561000.0,
2023-01-11,09:00:00,1062.6,Close,None,1062.6,39684000.0,-316000.0000000001
2023-01-11,09:00:00,1062.6,Open,LONG,1062.6,39684000.0,
2023-01-11,10:00:00,1063.3,Close,None,1063.3,39707000.0,-293000.0000000001
2023-01-11,10:10:00,1063.8,Open,LONG,1063.8,39707000.0,
2023-01-11,11:15:00,1070.7,Close,None,1070.7,40350000.0,350000.0
2023-01-11,13:00:00,1070.9,Open,LONG,1070.9,40350000.0,
2023-01-11,13:25:00,1068.1,Close,None,1068.1,40023000.0,23000.00000000006
2023-01-11,13:25:00,1068.1,Open,SHORT,1068.1,40023000.0,
2023-01-12,09:00:00,1065.9,Close,None,1065.9,40196000.0,196000.0000000001
2023-01-12,09:00:00,1065.9,Open,LONG,1065.9,40196000.0,
2023-01-12,10:20:00,1063.0,Close,None,1063.0,39859000.0,-140999.9999999999
2023-01-12,10:20:00,1063.0,Open,SHORT,1063.0,39859000.0,
2023-01-12,13:50:00,1060.0,Close,None,1060.0,40112000.0,112000.00000000012
