Date,Portfolio Value
2023-01-03,40000000.0
2023-01-03,40763000.0
2023-01-03,40763000.0
2023-01-03,40836000.0
2023-01-04,43769000.0
2023-01-04,43769000.0
2023-01-04,43769000.0
2023-01-04,43769000.0
2023-01-04,43769000.0
2023-01-04,43962000.0
2023-01-04,43962000.0
2023-01-04,44045000.0
2023-01-05,44178000.0
2023-01-05,44178000.0
2023-01-05,44178000.0
2023-01-05,44178000.0
2023-01-05,44224000.0
2023-01-06,44430000.0
2023-01-06,44430000.0
2023-01-09,44079000.0
2023-01-09,44079000.0
2023-01-09,44079000.0
2023-01-09,43635000.0
2023-01-10,42844000.0
2023-01-10,42844000.0
2023-01-10,42460000.0
2023-01-11,41172000.0
2023-01-11,41172000.0
2023-01-12,40934000.0
2023-01-12,40934000.0
2023-01-13,39333000.0
2023-01-16,39209000.0
2023-01-17,40822000.0
2023-01-17,40822000.0
2023-01-17,40555000.0
2023-01-17,40555000.0
2023-01-17,40828000.0
2023-01-18,40534000.0
2023-01-18,40534000.0
2023-01-18,40887000.0
2023-01-18,40890000.0
2023-01-19,40069000.0
2023-01-19,39835000.0
2023-01-19,39835000.0
2023-01-27,40807000.0
2023-01-30,40809000.0
2023-01-30,40809000.0
2023-01-30,40809000.0
2023-01-30,40809000.0
2023-01-30,40809000.0
2023-01-30,41052000.0
2023-01-30,41052000.0
2023-01-31,41988000.0
2023-01-31,41988000.0
2023-01-31,42361000.0
2023-01-31,42361000.0
2023-01-31,42361000.0
2023-02-01,44224000.0
2023-02-01,44224000.0
2023-02-01,44224000.0
2023-02-01,44224000.0
2023-02-01,44224000.0
2023-02-01,44224000.0
2023-02-01,43490000.0
2023-02-01,43490000.0
2023-02-02,43166000.0
2023-02-02,43259000.0
2023-02-03,41544000.0
2023-02-03,41544000.0
2023-02-06,42547000.0
2023-02-06,42547000.0
2023-02-06,42547000.0
2023-02-06,42547000.0
2023-02-06,42633000.0
2023-02-07,41709000.0
2023-02-07,41665000.0
2023-02-08,42668000.0
2023-02-08,42668000.0
2023-02-08,42668000.0
2023-02-08,42668000.0
2023-02-08,41230000.0
2023-02-09,41763000.0
2023-02-09,41763000.0
2023-02-10,39764000.0
2023-02-10,39767000.0
2023-02-10,39767000.0
2023-02-10,39767000.0
2023-02-10,39767000.0
2023-02-13,41470000.0
2023-02-14,41946000.0
2023-02-14,41342000.0
2023-02-14,41395000.0
2023-02-14,41395000.0
2023-02-15,41221000.0
2023-02-15,42254000.0
2023-02-15,42254000.0
2023-02-15,42254000.0
2023-02-15,42300000.0
2023-02-16,42333000.0
2023-02-17,41982000.00000001
2023-02-17,42135000.00000001
2023-02-20,41557000.00000001
2023-02-20,42090000.00000001
2023-02-20,42090000.00000001
2023-02-20,42090000.00000001
2023-02-21,44423000.00000001
2023-02-21,44423000.00000001
2023-02-21,44423000.00000001
2023-02-21,44423000.00000001
2023-02-21,44423000.00000001
2023-02-21,44423000.00000001
2023-02-21,44423000.00000001
2023-02-21,44423000.00000001
2023-02-21,44289000.00000001
2023-02-21,44289000.00000001
2023-02-22,43774000.00000001
2023-02-22,43774000.00000001
2023-02-22,43774000.00000001
2023-02-22,43774000.00000001
2023-02-22,44367000.00000001
2023-02-22,44153000.00000001
2023-02-23,45109000.00000001
2023-02-23,45109000.00000001
2023-02-24,43898000.00000001
2023-02-24,44191000.00000001
2023-02-27,41166000.00000001
2023-02-28,41609000.00000001
2023-02-28,41609000.00000001
2023-02-28,41772000.00000001
2023-02-28,41772000.00000001
2023-03-01,43325000.00000001
2023-03-01,44531000.00000001
2023-03-01,44064000.00000001
2023-03-01,44064000.00000001
2023-03-01,44064000.00000001
2023-03-02,44887000.00000001
2023-03-02,44887000.00000001
2023-03-02,44887000.00000001
2023-03-02,44887000.00000001
2023-03-02,44833000.00000001
2023-03-03,43468000.00000001
2023-03-03,43468000.00000001
2023-03-03,43468000.00000001
2023-03-03,43468000.00000001
2023-03-03,43468000.00000001
2023-03-06,42777000.00000001
2023-03-06,42777000.00000001
2023-03-06,42777000.00000001
2023-03-06,42777000.00000001
2023-03-06,42777000.00000001
2023-03-06,42777000.00000001
2023-03-06,42777000.00000001
2023-03-07,43003000.00000001
2023-03-07,43226000.00000001
2023-03-07,43226000.00000001
2023-03-07,43379000.00000001
2023-03-08,40264000.00000001
2023-03-08,40264000.00000001
2023-03-09,41183000.00000001
2023-03-09,41183000.00000001
2023-03-09,41183000.00000001
2023-03-09,41183000.00000001
2023-03-09,41183000.00000001
2023-03-09,41206000.00000001
2023-03-09,41589000.00000001
2023-03-09,41589000.00000001
2023-03-09,41589000.00000001
2023-03-09,41589000.00000001
2023-03-10,41695000.00000001
2023-03-10,41695000.00000001
2023-03-10,41695000.00000001
2023-03-10,41695000.00000001
2023-03-10,41695000.00000001
2023-03-10,41738000.00000001
2023-03-10,41781000.00000001
2023-03-13,40897000.00000001
2023-03-13,41080000.00000001
2023-03-14,39652000.00000001
2023-03-14,39652000.00000001
2023-03-14,40365000.00000001
2023-03-15,38624000.00000001
2023-03-15,38624000.00000001
2023-03-15,38807000.00000001
2023-03-15,38807000.00000001
2023-03-15,38807000.00000001
2023-03-16,38603000.00000001
2023-03-16,38616000.00000001
2023-03-17,36202000.000000015
2023-03-17,35758000.000000015
2023-03-20,35490000.000000015
2023-03-20,36813000.000000015
2023-03-20,36813000.000000015
2023-03-21,36396000.000000015
2023-03-21,36396000.000000015
2023-03-21,37119000.000000015
2023-03-21,37292000.000000015
2023-03-22,38065000.000000015
2023-03-22,38065000.000000015
2023-03-22,38065000.000000015
2023-03-22,38065000.000000015
2023-03-22,38278000.000000015
2023-03-22,38278000.000000015
2023-03-22,38278000.000000015
2023-03-22,38461000.000000015
2023-03-22,38461000.000000015
2023-03-22,38461000.000000015
2023-03-23,36630000.000000015
2023-03-23,36953000.000000015
2023-03-24,37656000.000000015
2023-03-24,37719000.000000015
2023-03-24,37719000.000000015
2023-03-24,37625000.000000015
2023-03-27,37818000.000000015
2023-03-27,37818000.000000015
