Date,Portfolio Value
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40383000.0
2024-01-02,40383000.0
2024-01-02,40383000.0
2024-01-02,40383000.0
2024-01-02,40383000.0
2024-01-02,40383000.0
2024-01-02,40383000.0
2024-01-02,40383000.0
2024-01-02,40383000.0
2024-01-02,40383000.0
2024-01-02,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40383000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-03,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,40616000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-04,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43419000.0
2024-01-05,43252000.0
2024-01-05,43252000.0
2024-01-05,43252000.0
2024-01-05,43252000.0
2024-01-05,43252000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43385000.0
2024-01-05,43158000.0
2024-01-05,43158000.0
2024-01-05,43158000.0
2024-01-05,43158000.0
2024-01-05,43158000.0
2024-01-05,43158000.0
2024-01-05,43158000.0
2024-01-05,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43158000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43741000.0
2024-01-08,43884000.0
2024-01-08,43884000.0
2024-01-08,43884000.0
2024-01-08,43884000.0
2024-01-08,43884000.0
2024-01-08,43884000.0
2024-01-08,43884000.0
2024-01-08,43547000.0
2024-01-08,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43547000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43470000.0
2024-01-09,43093000.0
2024-01-09,43093000.0
2024-01-09,43093000.0
2024-01-09,43093000.0
2024-01-09,43093000.0
2024-01-10,42786000.0
2024-01-10,42786000.0
2024-01-10,42786000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42559000.0
2024-01-10,42482000.0
2024-01-10,42482000.0
2024-01-10,42482000.0
2024-01-10,42482000.0
2024-01-10,42482000.0
2024-01-10,42482000.0
2024-01-10,42482000.0
2024-01-10,42482000.0
2024-01-10,42482000.0
2024-01-10,42482000.0
2024-01-10,42482000.0
2024-01-10,42225000.0
2024-01-10,42225000.0
2024-01-10,42225000.0
2024-01-10,42225000.0
2024-01-10,42225000.0
2024-01-10,41978000.0
2024-01-10,41978000.0
2024-01-10,41978000.0
2024-01-11,41978000.0
2024-01-11,41978000.0
2024-01-11,41978000.0
