SampleIndex,EMA_Short,EMA_Long,RSI_Period,RSI_lower,RSI_upper,ATR_period,Max_Loss,Min_Profit,ATR_Mult,Volume_Threshold,Volume_window,RSI_exit_threshold,Sharpe,mdd,net_profit
521,5,30,10,40,55,10,2.0,1.0,1.0,1.0,10,50,1.027182501196127,-0.21723641021535492,15459000.000000015
522,5,30,10,40,55,10,2.0,1.0,1.0,1.0,15,50,1.065032092302576,-0.1880582429395093,15678000.000000022
523,5,30,10,40,55,10,2.0,1.0,1.0,1.2,10,50,1.95762292279197,-0.1751121162175628,29852000.0
524,5,30,10,40,55,10,2.0,1.0,1.0,1.2,15,50,1.8549631659881636,-0.1872176581590834,27533000.0
525,5,30,10,40,55,10,2.0,1.0,1.5,1.0,10,50,0.6556212549420815,-0.26364836377248446,8923000.000000015
526,5,30,10,40,55,10,2.0,1.0,1.5,1.0,15,50,0.7338797947478818,-0.226512472522221,10029000.000000022
527,5,30,10,40,55,10,2.0,1.0,1.5,1.2,10,50,1.4925042912031563,-0.20984994079164468,21865000.0
528,5,30,10,40,55,10,2.0,1.0,1.5,1.2,15,50,1.316138200000359,-0.2187597625741954,18677000.000000015
529,5,30,10,40,55,10,3.0,0.5,1.0,1.0,10,50,1.0268659676373775,-0.21839539379675532,15914000.000000015
530,5,30,10,40,55,10,3.0,0.5,1.0,1.0,15,50,1.090632818108605,-0.179330995303431,16637000.000000022
531,5,30,10,40,55,10,3.0,0.5,1.0,1.2,10,50,1.985186951149085,-0.17025244395587125,30701000.0
532,5,30,10,40,55,10,3.0,0.5,1.0,1.2,15,50,1.9458207238556948,-0.18073644667340424,29283000.0
533,5,30,10,40,55,10,3.0,0.5,1.5,1.0,10,50,0.7128353514935913,-0.25508629734010807,10079000.000000015
534,5,30,10,40,55,10,3.0,0.5,1.5,1.0,15,50,0.7750019473262286,-0.22664175656401278,11021000.000000022
535,5,30,10,40,55,10,3.0,0.5,1.5,1.2,10,50,1.5269491900982122,-0.20569039966874997,22785000.000000007
536,5,30,10,40,55,10,3.0,0.5,1.5,1.2,15,50,1.3753327248953304,-0.20814939250693426,19671000.000000015
537,5,30,10,40,55,10,3.0,1.0,1.0,1.0,10,50,1.06316755489411,-0.212185751273699,16557000.000000015
538,5,30,10,40,55,10,3.0,1.0,1.0,1.0,15,50,1.1025433343789186,-0.18788857984293178,16899000.000000022
539,5,30,10,40,55,10,3.0,1.0,1.0,1.2,10,50,2.0247744641599046,-0.1689426378119815,31520000.0
540,5,30,10,40,55,10,3.0,1.0,1.0,1.2,15,50,1.891803378524001,-0.18328510377340396,28511000.0
541,5,30,10,40,55,10,3.0,1.0,1.5,1.0,10,50,0.7239713323376674,-0.2515616010520258,10263000.000000015
542,5,30,10,40,55,10,3.0,1.0,1.5,1.0,15,50,0.7939125498081585,-0.22207308277906868,11325000.000000022
543,5,30,10,40,55,10,3.0,1.0,1.5,1.2,10,50,1.5359595469844567,-0.20513627246627586,22892000.000000007
544,5,30,10,40,55,10,3.0,1.0,1.5,1.2,15,50,1.3537019245487132,-0.20921192130993035,19381000.000000015
545,5,30,10,40,55,14,2.0,0.5,1.0,1.0,10,50,1.1407148824051692,-0.19415666392802022,17405000.000000015
546,5,30,10,40,55,14,2.0,0.5,1.0,1.0,15,50,1.296567417691257,-0.151272458006937,19693000.000000022
547,5,30,10,40,55,14,2.0,0.5,1.0,1.2,10,50,2.061306472915398,-0.13435304649035734,31347000.0
548,5,30,10,40,55,14,2.0,0.5,1.0,1.2,15,50,1.9886450743265836,-0.15063216308472688,29712000.0
549,5,30,10,40,55,14,2.0,0.5,1.5,1.0,10,50,0.6749428702685557,-0.2625747970851352,9151000.000000015
550,5,30,10,40,55,14,2.0,0.5,1.5,1.0,15,50,0.757502015956734,-0.22289687404229222,10300000.000000022
551,5,30,10,40,55,14,2.0,0.5,1.5,1.2,10,50,1.4673896987619415,-0.20914766558089018,21126000.0
552,5,30,10,40,55,14,2.0,0.5,1.5,1.2,15,50,1.2995222319091102,-0.21859664900584552,18145000.000000015
553,5,30,10,40,55,14,2.0,1.0,1.0,1.0,10,50,1.1799028823707602,-0.1796285200718992,18112000.000000015
554,5,30,10,40,55,14,2.0,1.0,1.0,1.0,15,50,1.246623003945744,-0.1541174636579756,18841000.000000022
555,5,30,10,40,55,14,2.0,1.0,1.0,1.2,10,50,2.0889342332760683,-0.1349273305978447,32276000.0
556,5,30,10,40,55,14,2.0,1.0,1.0,1.2,15,50,1.9048181851841945,-0.17242891740879865,28760000.0
557,5,30,10,40,55,14,2.0,1.0,1.5,1.0,10,50,0.656250309808771,-0.26299028818956804,8851000.000000015
558,5,30,10,40,55,14,2.0,1.0,1.5,1.0,15,50,0.7436883710704385,-0.22289687404229222,10080000.000000022
559,5,30,10,40,55,14,2.0,1.0,1.5,1.2,10,50,1.4536734403147613,-0.20914766558089018,20906000.0
560,5,30,10,40,55,14,2.0,1.0,1.5,1.2,15,50,1.2854476973645943,-0.21859664900584552,17925000.000000015
561,5,30,10,40,55,14,3.0,0.5,1.0,1.0,10,50,1.1764056858173795,-0.17909134706017873,18670000.000000015
562,5,30,10,40,55,14,3.0,0.5,1.0,1.0,15,50,1.3045065356183243,-0.14145186636461954,20644000.000000022
563,5,30,10,40,55,14,3.0,0.5,1.0,1.2,10,50,2.095871468322181,-0.14138574938574924,32818000.0
564,5,30,10,40,55,14,3.0,0.5,1.0,1.2,15,50,2.0148907590694205,-0.15387575273678727,30803000.0
565,5,30,10,40,55,14,3.0,0.5,1.5,1.0,10,50,0.7101280194693514,-0.2504119634176484,9911000.000000015
566,5,30,10,40,55,14,3.0,0.5,1.5,1.0,15,50,0.786031178153914,-0.21827380593868562,11053000.000000022
567,5,30,10,40,55,14,3.0,0.5,1.5,1.2,10,50,1.4813906746670376,-0.20443074022428645,21610000.000000007
568,5,30,10,40,55,14,3.0,0.5,1.5,1.2,15,50,1.3050176931064144,-0.2090353274224938,18306000.000000015
569,5,30,10,40,55,14,3.0,1.0,1.0,1.0,10,50,1.2173488687781533,-0.1639600901728311,19437000.000000015
570,5,30,10,40,55,14,3.0,1.0,1.0,1.0,15,50,1.2831018045104738,-0.1444315190105919,20279000.000000022
571,5,30,10,40,55,14,3.0,1.0,1.0,1.2,10,50,2.126398612600064,-0.1418612757058207,33807000.0
572,5,30,10,40,55,14,3.0,1.0,1.0,1.2,15,50,1.9348397911395592,-0.17586624853300484,29911000.0
573,5,30,10,40,55,14,3.0,1.0,1.5,1.0,10,50,0.6920569210749408,-0.2508252867871584,9611000.000000015
574,5,30,10,40,55,14,3.0,1.0,1.5,1.0,15,50,0.7728516047569082,-0.21827380593868562,10833000.000000022
575,5,30,10,40,55,14,3.0,1.0,1.5,1.2,10,50,1.4679339313589508,-0.20443074022428645,21390000.000000007
576,5,30,10,40,55,14,3.0,1.0,1.5,1.2,15,50,1.291052711818306,-0.2090353274224938,18086000.000000015
577,5,30,10,40,60,10,2.0,0.5,1.0,1.0,10,50,1.2303319504044765,-0.17752404321842705,18719000.000000015
578,5,30,10,40,60,10,2.0,0.5,1.0,1.0,15,50,1.2383340616388643,-0.15003398388193015,18371000.000000022
579,5,30,10,40,60,10,2.0,0.5,1.0,1.2,10,50,2.002240841281756,-0.1553943044906899,29772000.0
580,5,30,10,40,60,10,2.0,0.5,1.0,1.2,15,50,2.0530245533765705,-0.16124285471730135,29774000.0
581,5,30,10,40,60,10,2.0,0.5,1.5,1.0,10,50,0.7809082190730569,-0.22561755923527343,10898000.000000015
582,5,30,10,40,60,10,2.0,0.5,1.5,1.0,15,50,0.8415422453462693,-0.1963120352101987,11647000.000000022
583,5,30,10,40,60,10,2.0,0.5,1.5,1.2,10,50,1.406217888079261,-0.2034390091914627,20114000.0
584,5,30,10,40,60,10,2.0,0.5,1.5,1.2,15,50,1.3467774291989458,-0.2049508765170486,18630000.000000015
585,5,30,10,40,60,10,2.0,1.0,1.0,1.0,10,50,1.2759658356629902,-0.16101895267741032,19452000.000000015
586,5,30,10,40,60,10,2.0,1.0,1.0,1.0,15,50,1.2311536309934674,-0.14843265052762245,18246000.000000022
587,5,30,10,40,60,10,2.0,1.0,1.0,1.2,10,50,2.0030721972326706,-0.15458500153988283,29961000.0
588,5,30,10,40,60,10,2.0,1.0,1.0,1.2,15,50,1.9533426777594507,-0.16366807590953025,28262000.0
589,5,30,10,40,60,10,2.0,1.0,1.5,1.0,10,50,0.7873341336543176,-0.22267269306124018,11002000.000000015
590,5,30,10,40,60,10,2.0,1.0,1.5,1.0,15,50,0.8561518158892836,-0.19236673046675118,11871000.000000022
591,5,30,10,40,60,10,2.0,1.0,1.5,1.2,10,50,1.4089608546577745,-0.20321344511661368,20141000.0
592,5,30,10,40,60,10,2.0,1.0,1.5,1.2,15,50,1.3245254659322667,-0.2059825750242012,18340000.000000015
593,5,30,10,40,60,10,3.0,0.5,1.0,1.0,10,50,1.2700927010269853,-0.16369526596300538,20183000.000000015
594,5,30,10,40,60,10,3.0,0.5,1.0,1.0,15,50,1.2155517609405861,-0.14300682060974593,18711000.000000022
595,5,30,10,40,60,10,3.0,0.5,1.0,1.2,10,50,1.98731430556862,-0.15080013551485666,30306000.0
596,5,30,10,40,60,10,3.0,0.5,1.0,1.2,15,50,2.0076887998908646,-0.15882961600367887,29658000.0
597,5,30,10,40,60,10,3.0,0.5,1.5,1.0,10,50,0.868232596043131,-0.21480314316116872,12721000.000000015
598,5,30,10,40,60,10,3.0,0.5,1.5,1.0,15,50,0.8703057332042312,-0.19283242112041196,12539000.000000022
599,5,30,10,40,60,10,3.0,0.5,1.5,1.2,10,50,1.401687909740196,-0.20107436696221728,20464000.0
600,5,30,10,40,60,10,3.0,0.5,1.5,1.2,15,50,1.336073891276264,-0.19751032471472457,18697000.000000015
601,5,30,10,40,60,10,3.0,1.0,1.0,1.0,10,50,1.3045651874026183,-0.15537186649774642,20769000.000000015
602,5,30,10,40,60,10,3.0,1.0,1.0,1.0,15,50,1.22541963943078,-0.14922254317497372,18916000.000000022
603,5,30,10,40,60,10,3.0,1.0,1.0,1.2,10,50,2.008256686346248,-0.14981500694947425,30795000.0
604,5,30,10,40,60,10,3.0,1.0,1.0,1.2,15,50,1.9328650618117813,-0.1612810044677244,28556000.0
605,5,30,10,40,60,10,3.0,1.0,1.5,1.0,10,50,0.8795614175350984,-0.21134389371486956,12905000.000000015
606,5,30,10,40,60,10,3.0,1.0,1.5,1.0,15,50,0.8895714143268824,-0.18834908594706304,12843000.000000022
607,5,30,10,40,60,10,3.0,1.0,1.5,1.2,10,50,1.4105867524955353,-0.20052576026128677,20571000.0
608,5,30,10,40,60,10,3.0,1.0,1.5,1.2,15,50,1.3141430953924609,-0.19852058783026091,18407000.000000015
609,5,30,10,40,60,14,2.0,0.5,1.0,1.0,10,50,1.3083724865559478,-0.14211886304909546,19974000.000000015
610,5,30,10,40,60,14,2.0,0.5,1.0,1.0,15,50,1.4081528552619156,-0.11010540566676323,21221000.000000022
611,5,30,10,40,60,14,2.0,0.5,1.0,1.2,10,50,2.10261908889085,-0.11332851195246364,31359000.0
612,5,30,10,40,60,14,2.0,0.5,1.0,1.2,15,50,2.0965217292049587,-0.12726893386188176,30604000.000000015
613,5,30,10,40,60,14,2.0,0.5,1.5,1.0,10,50,0.8071244046827154,-0.21710641441931894,11167000.000000015
614,5,30,10,40,60,14,2.0,0.5,1.5,1.0,15,50,0.8503457258395409,-0.1896623751471648,11622000.000000022
615,5,30,10,40,60,14,2.0,0.5,1.5,1.2,10,50,1.4325558251627586,-0.1981077090456946,20179000.0
616,5,30,10,40,60,14,2.0,0.5,1.5,1.2,15,50,1.3599089951456889,-0.20140356318942274,18585000.000000015
617,5,30,10,40,60,14,2.0,1.0,1.0,1.0,10,50,1.3655492348301614,-0.12562912865681017,21001000.000000015
618,5,30,10,40,60,14,2.0,1.0,1.0,1.0,15,50,1.3762545523347558,-0.11060825838893709,20689000.000000022
619,5,30,10,40,60,14,2.0,1.0,1.0,1.2,10,50,2.1162141663160527,-0.11421583731320276,32088000.0
620,5,30,10,40,60,14,2.0,1.0,1.0,1.2,15,50,1.9864866403822976,-0.14894827684312334,29262000.0
621,5,30,10,40,60,14,2.0,1.0,1.5,1.0,10,50,0.7880202126745256,-0.2174446456738913,10867000.000000015
622,5,30,10,40,60,14,2.0,1.0,1.5,1.0,15,50,0.8362718097629732,-0.1896623751471648,11402000.000000022
623,5,30,10,40,60,14,2.0,1.0,1.5,1.2,10,50,1.418414652727251,-0.1981077090456946,19959000.0
624,5,30,10,40,60,14,2.0,1.0,1.5,1.2,15,50,1.3453807455498723,-0.20140356318942274,18365000.000000015
625,5,30,10,40,60,14,3.0,0.5,1.0,1.0,10,50,1.36878503295173,-0.12638026584441003,22002000.000000015
626,5,30,10,40,60,14,3.0,0.5,1.0,1.0,15,50,1.3977010294396432,-0.100744132799084,22048000.00000003
627,5,30,10,40,60,14,3.0,0.5,1.0,1.2,10,50,2.0892186583675594,-0.12146791187739449,32233000.0
628,5,30,10,40,60,14,3.0,0.5,1.0,1.2,15,50,2.070338595327502,-0.13164101770938041,31058000.0
629,5,30,10,40,60,14,3.0,0.5,1.5,1.0,10,50,0.8541898337183844,-0.20545026124372487,12270000.000000015
630,5,30,10,40,60,14,3.0,0.5,1.5,1.0,15,50,0.8401630167282778,-0.18547641073080465,11831000.000000022
631,5,30,10,40,60,14,3.0,0.5,1.5,1.2,10,50,1.4023406951398907,-0.19530193332802914,20066000.0
632,5,30,10,40,60,14,3.0,0.5,1.5,1.2,15,50,1.3152240914133024,-0.1938578520211172,18109000.000000015
633,5,30,10,40,60,14,3.0,1.0,1.0,1.0,10,50,1.4263053098684635,-0.10902107339354287,23089000.0
634,5,30,10,40,60,14,3.0,1.0,1.0,1.0,15,50,1.3938759547468464,-0.10127565622700124,22003000.00000003
