Date,Portfolio Value
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40000000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-03,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,40583000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-04,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,43136000.0
2024-01-05,42679000.0
2024-01-05,42679000.0
2024-01-05,42679000.0
2024-01-05,42679000.0
2024-01-05,42679000.0
2024-01-05,42679000.0
2024-01-05,42679000.0
2024-01-05,42679000.0
2024-01-05,42679000.0
2024-01-05,42679000.0
2024-01-05,42679000.0
2024-01-05,42679000.0
2024-01-05,42679000.0
2024-01-05,42679000.0
2024-01-05,42679000.0
2024-01-05,42562000.0
2024-01-05,42562000.0
2024-01-05,42562000.0
2024-01-05,42562000.0
2024-01-05,42562000.0
2024-01-05,42562000.0
2024-01-05,42562000.0
2024-01-05,42562000.0
2024-01-05,42562000.0
2024-01-05,42562000.0
2024-01-05,42562000.0
2024-01-05,42562000.0
2024-01-05,42295000.0
2024-01-05,42295000.0
2024-01-05,42295000.0
2024-01-05,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42295000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42618000.0
2024-01-08,42471000.0
2024-01-08,42471000.0
2024-01-08,42471000.0
2024-01-08,42471000.0
2024-01-08,42471000.0
2024-01-08,42471000.0
2024-01-08,42134000.0
2024-01-08,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,42134000.0
2024-01-09,41757000.0
2024-01-09,41757000.0
2024-01-09,41757000.0
2024-01-09,41757000.0
2024-01-09,41757000.0
2024-01-10,41480000.0
2024-01-10,41480000.0
2024-01-10,41480000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41253000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-10,41176000.0
2024-01-11,40999000.0
2024-01-11,40999000.0
2024-01-11,40999000.0
