,Date,Time,tickersymbol,Open,Close,High,Low,Volume
697,2025-01-22,10:30:00,VN30F2502,1321.8,1323.0,1323.0,1321.7,193
698,2025-01-22,10:35:00,VN30F2502,1322.8,1323.7,1323.9,1322.8,260
699,2025-01-22,10:40:00,VN30F2502,1323.9,1327.6,1328.2,1323.7,295
700,2025-01-22,10:45:00,VN30F2502,1327.8,1326.4,1327.9,1325.9,258
701,2025-01-22,10:50:00,VN30F2502,1326.5,1324.8,1326.7,1324.7,165
702,2025-01-22,10:55:00,VN30F2502,1325.0,1324.2,1325.2,1323.8,147
703,2025-01-22,11:00:00,VN30F2502,1324.1,1323.3,1324.5,1322.8,212
704,2025-01-22,11:05:00,VN30F2502,1323.2,1323.6,1323.8,1322.7,263
705,2025-01-22,11:10:00,VN30F2502,1323.0,1322.6,1323.2,1322.5,145
706,2025-01-22,11:15:00,VN30F2502,1322.7,1323.2,1323.6,1322.6,124
707,2025-01-22,11:20:00,VN30F2502,1323.3,1322.7,1323.7,1321.9,237
708,2025-01-22,11:25:00,VN30F2502,1322.6,1322.8,1323.5,1322.4,190
709,2025-01-22,13:00:00,VN30F2502,1322.6,1323.1,1323.3,1322.2,281
710,2025-01-22,13:05:00,VN30F2502,1323.2,1324.3,1325.1,1323.2,225
711,2025-01-22,13:10:00,VN30F2502,1324.6,1325.3,1326.2,1324.6,157
712,2025-01-22,13:15:00,VN30F2502,1325.5,1324.7,1326.1,1324.4,197
713,2025-01-22,13:20:00,VN30F2502,1324.8,1324.8,1324.9,1323.6,153
714,2025-01-22,13:25:00,VN30F2502,1324.6,1324.5,1324.9,1323.8,215
715,2025-01-22,13:30:00,VN30F2502,1324.5,1323.8,1325.4,1323.4,242
716,2025-01-22,13:35:00,VN30F2502,1323.9,1323.9,1324.5,1323.6,152
717,2025-01-22,13:40:00,VN30F2502,1324.0,1323.7,1324.1,1322.4,205
718,2025-01-22,13:45:00,VN30F2502,1323.6,1324.1,1325.0,1323.5,327
719,2025-01-22,13:50:00,VN30F2502,1324.2,1322.6,1324.8,1322.0,212
720,2025-01-22,13:55:00,VN30F2502,1322.7,1322.3,1323.7,1321.9,198
721,2025-01-22,14:00:00,VN30F2502,1322.0,1321.3,1322.0,1320.0,225
722,2025-01-22,14:05:00,VN30F2502,1321.6,1320.0,1321.6,1319.0,173
723,2025-01-22,14:10:00,VN30F2502,1320.2,1320.5,1321.4,1319.6,184
724,2025-01-22,14:15:00,VN30F2502,1320.9,1322.7,1323.5,1320.9,197
725,2025-01-22,14:20:00,VN30F2502,1322.4,1322.0,1322.7,1320.9,185
726,2025-01-22,14:25:00,VN30F2502,1321.5,1321.2,1321.8,1320.8,254
727,2025-01-23,09:00:00,VN30F2502,1321.3,1323.2,1324.7,1321.0,264
728,2025-01-23,09:05:00,VN30F2502,1323.3,1322.7,1323.8,1322.6,127
729,2025-01-23,09:10:00,VN30F2502,1322.7,1322.7,1323.9,1322.6,126
730,2025-01-23,09:15:00,VN30F2502,1323.3,1324.2,1324.2,1322.9,211
731,2025-01-23,09:20:00,VN30F2502,1324.3,1323.6,1324.3,1323.0,276
732,2025-01-23,09:25:00,VN30F2502,1323.8,1325.2,1325.4,1323.7,190
733,2025-01-23,09:30:00,VN30F2502,1325.3,1329.7,1329.7,1325.3,344
734,2025-01-23,09:35:00,VN30F2502,1329.4,1330.0,1331.0,1328.7,323
735,2025-01-23,09:40:00,VN30F2502,1330.1,1331.0,1332.3,1330.0,500
736,2025-01-23,09:45:00,VN30F2502,1330.9,1329.9,1331.5,1329.5,339
737,2025-01-23,09:50:00,VN30F2502,1329.7,1329.1,1330.0,1328.9,289
738,2025-01-23,09:55:00,VN30F2502,1329.2,1329.8,1329.9,1329.0,271
739,2025-01-23,10:00:00,VN30F2502,1329.9,1329.1,1329.9,1328.4,200
740,2025-01-23,10:05:00,VN30F2502,1329.0,1329.1,1329.9,1328.9,96
741,2025-01-23,10:10:00,VN30F2502,1329.2,1329.3,1329.8,1329.1,157
742,2025-01-23,10:15:00,VN30F2502,1329.3,1331.4,1331.9,1329.1,336
743,2025-01-23,10:20:00,VN30F2502,1331.3,1330.8,1331.3,1329.8,375
744,2025-01-23,10:25:00,VN30F2502,1331.0,1334.1,1335.0,1330.9,307
745,2025-01-23,10:30:00,VN30F2502,1333.9,1333.7,1335.4,1333.7,351
746,2025-01-23,10:35:00,VN30F2502,1333.6,1333.4,1333.7,1332.7,281
747,2025-01-23,10:40:00,VN30F2502,1333.4,1333.3,1333.6,1332.7,227
748,2025-01-23,10:45:00,VN30F2502,1333.3,1333.4,1335.2,1333.2,304
749,2025-01-23,10:50:00,VN30F2502,1333.6,1334.4,1334.4,1333.3,155
750,2025-01-23,10:55:00,VN30F2502,1334.7,1333.9,1334.8,1333.9,159
751,2025-01-23,11:00:00,VN30F2502,1334.0,1336.2,1337.1,1333.9,399
752,2025-01-23,11:05:00,VN30F2502,1336.3,1336.5,1337.0,1335.9,280
753,2025-01-23,11:10:00,VN30F2502,1336.4,1337.5,1337.7,1336.1,210
754,2025-01-23,11:15:00,VN30F2502,1337.4,1336.7,1337.4,1336.3,196
755,2025-01-23,11:20:00,VN30F2502,1336.5,1336.8,1337.3,1336.1,219
756,2025-01-23,11:25:00,VN30F2502,1336.9,1338.0,1338.2,1336.1,387
757,2025-01-23,13:00:00,VN30F2502,1338.5,1337.7,1339.0,1337.5,179
758,2025-01-23,13:05:00,VN30F2502,1337.5,1337.6,1337.9,1337.2,116
759,2025-01-23,13:10:00,VN30F2502,1337.5,1336.6,1338.0,1336.5,171
760,2025-01-23,13:15:00,VN30F2502,1336.7,1339.6,1340.4,1336.7,221
761,2025-01-23,13:20:00,VN30F2502,1339.9,1338.4,1340.3,1338.2,325
762,2025-01-23,13:25:00,VN30F2502,1338.4,1339.1,1339.8,1338.3,330
763,2025-01-23,13:30:00,VN30F2502,1339.0,1338.3,1339.8,1337.6,175
764,2025-01-23,13:35:00,VN30F2502,1338.5,1340.1,1340.9,1338.4,180
765,2025-01-23,13:40:00,VN30F2502,1340.3,1341.1,1341.4,1339.9,268
766,2025-01-23,13:45:00,VN30F2502,1341.5,1341.2,1341.9,1339.4,155
767,2025-01-23,13:50:00,VN30F2502,1341.0,1340.5,1342.3,1340.0,135
768,2025-01-23,13:55:00,VN30F2502,1340.4,1342.0,1342.4,1340.4,311
769,2025-01-23,14:00:00,VN30F2502,1342.3,1342.6,1343.1,1341.3,222
770,2025-01-23,14:05:00,VN30F2502,1342.7,1343.9,1344.0,1341.3,283
771,2025-01-23,14:10:00,VN30F2502,1343.5,1345.9,1346.1,1342.9,261
772,2025-01-23,14:15:00,VN30F2502,1345.4,1346.9,1347.6,1344.6,233
773,2025-01-23,14:20:00,VN30F2502,1347.1,1345.5,1347.6,1345.5,315
774,2025-01-23,14:25:00,VN30F2502,1344.9,1343.6,1345.0,1342.6,273
775,2025-01-23,14:30:00,VN30F2502,1342.9,1342.9,1342.9,1342.9,4
776,2025-01-24,09:00:00,VN30F2502,1340.5,1339.4,1340.5,1338.9,304
777,2025-01-24,09:05:00,VN30F2502,1339.6,1339.8,1339.8,1338.5,209
778,2025-01-24,09:10:00,VN30F2502,1339.8,1337.8,1339.8,1337.6,165
779,2025-01-24,09:15:00,VN30F2502,1337.9,1339.9,1340.0,1337.6,311
780,2025-01-24,09:20:00,VN30F2502,1340.3,1340.1,1341.1,1339.7,408
781,2025-01-24,09:25:00,VN30F2502,1340.2,1340.2,1340.4,1339.8,233
782,2025-01-24,09:30:00,VN30F2502,1340.1,1342.0,1342.0,1340.1,282
783,2025-01-24,09:35:00,VN30F2502,1342.3,1341.6,1342.3,1340.8,195
784,2025-01-24,09:40:00,VN30F2502,1341.5,1341.5,1342.6,1341.3,310
785,2025-01-24,09:45:00,VN30F2502,1341.6,1341.1,1341.8,1340.6,204
786,2025-01-24,09:50:00,VN30F2502,1341.3,1341.2,1341.4,1340.7,220
787,2025-01-24,09:55:00,VN30F2502,1341.1,1341.1,1341.7,1340.6,137
788,2025-01-24,10:00:00,VN30F2502,1341.3,1341.4,1341.7,1340.5,312
789,2025-01-24,10:05:00,VN30F2502,1341.2,1340.0,1341.3,1340.0,169
790,2025-01-24,10:10:00,VN30F2502,1340.2,1338.4,1340.3,1337.8,295
791,2025-01-24,10:15:00,VN30F2502,1338.2,1338.5,1338.8,1338.0,248
792,2025-01-24,10:20:00,VN30F2502,1338.8,1339.0,1339.5,1338.6,227
793,2025-01-24,10:25:00,VN30F2502,1338.9,1339.1,1340.1,1338.8,247
794,2025-01-24,10:30:00,VN30F2502,1339.0,1339.0,1339.7,1339.0,190
795,2025-01-24,10:35:00,VN30F2502,1339.1,1339.2,1339.8,1338.9,167
796,2025-01-24,10:40:00,VN30F2502,1339.2,1340.0,1340.0,1339.1,159
797,2025-01-24,10:45:00,VN30F2502,1340.2,1340.5,1341.0,1339.6,217
798,2025-01-24,10:50:00,VN30F2502,1340.4,1340.3,1340.8,1340.1,58
799,2025-01-24,10:55:00,VN30F2502,1340.4,1340.1,1340.9,1339.9,161
800,2025-01-24,11:00:00,VN30F2502,1340.2,1338.9,1340.4,1338.8,276
801,2025-01-24,11:05:00,VN30F2502,1339.0,1339.2,1339.4,1338.9,226
802,2025-01-24,11:10:00,VN30F2502,1339.1,1339.7,1340.4,1339.0,201
803,2025-01-24,11:15:00,VN30F2502,1340.3,1340.1,1340.5,1339.8,220
804,2025-01-24,11:20:00,VN30F2502,1340.0,1340.1,1340.2,1339.5,210
805,2025-01-24,11:25:00,VN30F2502,1340.1,1340.1,1340.1,1339.3,93
806,2025-01-24,13:00:00,VN30F2502,1340.1,1340.1,1340.4,1339.6,106
807,2025-01-24,13:05:00,VN30F2502,1340.0,1340.6,1340.8,1339.9,199
808,2025-01-24,13:10:00,VN30F2502,1340.6,1341.2,1341.6,1340.6,272
809,2025-01-24,13:15:00,VN30F2502,1341.0,1341.3,1342.0,1341.0,231
810,2025-01-24,13:20:00,VN30F2502,1341.5,1342.9,1342.9,1341.3,262
811,2025-01-24,13:25:00,VN30F2502,1343.0,1343.1,1344.1,1342.5,374
812,2025-01-24,13:30:00,VN30F2502,1343.4,1344.1,1344.3,1343.3,214
813,2025-01-24,13:35:00,VN30F2502,1344.3,1344.5,1345.0,1344.0,312
814,2025-01-24,13:40:00,VN30F2502,1344.4,1345.2,1345.4,1344.4,245
815,2025-01-24,13:45:00,VN30F2502,1345.4,1344.8,1346.4,1344.8,272
816,2025-01-24,13:50:00,VN30F2502,1344.5,1343.8,1344.6,1343.3,267
817,2025-01-24,13:55:00,VN30F2502,1344.2,1343.3,1344.4,1343.0,287
818,2025-01-24,14:00:00,VN30F2502,1343.5,1343.5,1344.4,1343.4,231
819,2025-01-24,14:05:00,VN30F2502,1343.4,1343.0,1343.8,1342.5,264
820,2025-01-24,14:10:00,VN30F2502,1343.3,1344.2,1344.6,1342.6,276
821,2025-01-24,14:15:00,VN30F2502,1344.4,1344.7,1345.7,1344.0,196
822,2025-01-24,14:20:00,VN30F2502,1344.8,1344.1,1345.8,1343.2,378
823,2025-01-24,14:25:00,VN30F2502,1344.7,1342.0,1344.7,1341.6,256
824,2025-01-24,14:30:00,VN30F2502,1341.8,1341.8,1341.8,1341.8,1
825,2025-02-03,09:00:00,VN30F2502,1331.7,1326.7,1331.7,1324.7,370
826,2025-02-03,09:05:00,VN30F2502,1326.6,1324.8,1326.6,1324.3,341
827,2025-02-03,09:10:00,VN30F2502,1325.0,1325.5,1326.0,1322.7,277
828,2025-02-03,09:15:00,VN30F2502,1325.7,1325.6,1326.0,1324.2,339
829,2025-02-03,09:20:00,VN30F2502,1325.4,1324.9,1325.7,1323.7,337
830,2025-02-03,09:25:00,VN30F2502,1324.5,1325.6,1326.0,1324.5,195
831,2025-02-03,09:30:00,VN30F2502,1325.6,1324.8,1325.6,1324.2,302
832,2025-02-03,09:35:00,VN30F2502,1324.6,1324.7,1325.6,1324.5,170
833,2025-02-03,09:40:00,VN30F2502,1324.3,1323.3,1324.4,1322.8,218
834,2025-02-03,09:45:00,VN30F2502,1323.1,1319.8,1323.2,1319.7,306
835,2025-02-03,09:50:00,VN30F2502,1319.7,1319.7,1319.8,1317.4,249
836,2025-02-03,09:55:00,VN30F2502,1319.7,1319.0,1319.8,1318.7,243
837,2025-02-03,10:00:00,VN30F2502,1319.1,1318.9,1319.2,1317.9,194
838,2025-02-03,10:05:00,VN30F2502,1319.0,1316.8,1319.0,1315.6,303
839,2025-02-03,10:10:00,VN30F2502,1316.8,1314.8,1316.8,1314.0,278
840,2025-02-03,10:15:00,VN30F2502,1315.2,1315.9,1316.0,1313.7,333
841,2025-02-03,10:20:00,VN30F2502,1315.8,1317.8,1318.0,1315.2,410
842,2025-02-03,10:25:00,VN30F2502,1318.0,1317.9,1318.0,1317.1,237
843,2025-02-03,10:30:00,VN30F2502,1317.5,1318.5,1319.0,1317.5,223
844,2025-02-03,10:35:00,VN30F2502,1318.5,1319.2,1319.4,1317.8,193
845,2025-02-03,10:40:00,VN30F2502,1319.5,1318.9,1320.7,1318.5,207
846,2025-02-03,10:45:00,VN30F2502,1318.2,1319.2,1319.3,1317.4,303
847,2025-02-03,10:50:00,VN30F2502,1319.1,1321.7,1322.4,1318.7,342
848,2025-02-03,10:55:00,VN30F2502,1322.0,1321.8,1322.8,1321.4,144
849,2025-02-03,11:00:00,VN30F2502,1322.2,1321.8,1322.9,1321.8,170
850,2025-02-03,11:05:00,VN30F2502,1321.9,1320.5,1322.2,1320.3,331
851,2025-02-03,11:10:00,VN30F2502,1320.9,1321.3,1321.3,1320.5,129
852,2025-02-03,11:15:00,VN30F2502,1321.0,1322.1,1322.2,1320.9,238
853,2025-02-03,11:20:00,VN30F2502,1322.0,1322.1,1322.7,1321.9,232
854,2025-02-03,11:25:00,VN30F2502,1322.1,1322.1,1322.3,1321.6,174
855,2025-02-03,13:00:00,VN30F2502,1322.1,1322.4,1322.7,1322.0,215
856,2025-02-03,13:05:00,VN30F2502,1322.3,1321.0,1322.4,1320.8,176
857,2025-02-03,13:10:00,VN30F2502,1320.9,1321.3,1321.9,1320.9,157
858,2025-02-03,13:15:00,VN30F2502,1321.2,1320.8,1321.3,1320.2,176
859,2025-02-03,13:20:00,VN30F2502,1320.6,1319.1,1320.8,1318.6,301
860,2025-02-03,13:25:00,VN30F2502,1318.9,1319.3,1319.9,1318.7,166
861,2025-02-03,13:30:00,VN30F2502,1318.7,1319.3,1319.8,1318.0,258
862,2025-02-03,13:35:00,VN30F2502,1319.4,1318.1,1319.8,1317.9,327
863,2025-02-03,13:40:00,VN30F2502,1318.3,1319.6,1319.8,1318.1,132
864,2025-02-03,13:45:00,VN30F2502,1319.5,1319.4,1321.0,1318.7,239
865,2025-02-03,13:50:00,VN30F2502,1319.3,1317.4,1319.3,1317.3,295
866,2025-02-03,13:55:00,VN30F2502,1317.3,1315.5,1318.2,1315.5,329
867,2025-02-03,14:00:00,VN30F2502,1315.3,1316.1,1317.2,1315.3,184
868,2025-02-03,14:05:00,VN30F2502,1316.0,1318.1,1318.2,1315.5,304
869,2025-02-03,14:10:00,VN30F2502,1318.2,1315.9,1318.4,1315.6,356
870,2025-02-03,14:15:00,VN30F2502,1316.4,1314.9,1316.4,1314.0,301
871,2025-02-03,14:20:00,VN30F2502,1314.9,1315.3,1317.0,1314.3,284
872,2025-02-03,14:25:00,VN30F2502,1315.6,1316.0,1316.6,1315.0,283
873,2025-02-03,14:30:00,VN30F2502,1316.0,1315.7,1316.0,1315.7,3
874,2025-02-04,09:00:00,VN30F2502,1325.5,1325.4,1327.7,1324.2,373
875,2025-02-04,09:05:00,VN30F2502,1325.4,1325.5,1325.9,1325.3,367
876,2025-02-04,09:10:00,VN30F2502,1325.6,1324.8,1325.7,1324.3,223
877,2025-02-04,09:15:00,VN30F2502,1324.7,1322.8,1325.3,1322.6,339
878,2025-02-04,09:20:00,VN30F2502,1322.7,1324.1,1324.2,1322.6,240
879,2025-02-04,09:25:00,VN30F2502,1324.2,1323.0,1324.2,1323.0,157
880,2025-02-04,09:30:00,VN30F2502,1322.9,1322.7,1323.2,1322.1,214
881,2025-02-04,09:35:00,VN30F2502,1322.6,1321.9,1322.7,1321.8,203
882,2025-02-04,09:40:00,VN30F2502,1321.8,1323.0,1323.1,1321.8,216
883,2025-02-04,09:45:00,VN30F2502,1322.8,1323.0,1323.2,1322.7,187
884,2025-02-04,09:50:00,VN30F2502,1323.1,1322.8,1323.3,1322.3,352
885,2025-02-04,09:55:00,VN30F2502,1322.8,1323.9,1324.5,1322.7,222
886,2025-02-04,10:00:00,VN30F2502,1324.0,1325.2,1325.4,1324.0,211
887,2025-02-04,10:05:00,VN30F2502,1325.1,1324.7,1326.0,1324.6,172
888,2025-02-04,10:10:00,VN30F2502,1324.5,1323.6,1324.9,1323.4,332
889,2025-02-04,10:15:00,VN30F2502,1323.4,1323.4,1323.5,1322.8,117
890,2025-02-04,10:20:00,VN30F2502,1323.5,1323.5,1324.2,1323.4,166
891,2025-02-04,10:25:00,VN30F2502,1323.4,1323.4,1324.0,1322.4,152
892,2025-02-04,10:30:00,VN30F2502,1323.6,1323.2,1324.5,1323.0,297
893,2025-02-04,10:35:00,VN30F2502,1323.0,1323.2,1323.4,1322.8,121
894,2025-02-04,10:40:00,VN30F2502,1323.1,1322.3,1323.2,1322.3,265
895,2025-02-04,10:45:00,VN30F2502,1322.4,1320.7,1322.4,1320.7,234
896,2025-02-04,10:50:00,VN30F2502,1321.0,1320.7,1321.0,1320.6,222
897,2025-02-04,10:55:00,VN30F2502,1320.7,1322.0,1322.0,1320.6,390
898,2025-02-04,11:00:00,VN30F2502,1322.0,1325.0,1325.0,1321.6,224
899,2025-02-04,11:05:00,VN30F2502,1324.9,1326.0,1326.5,1324.6,323
900,2025-02-04,11:10:00,VN30F2502,1325.8,1325.1,1327.0,1324.9,218
901,2025-02-04,11:15:00,VN30F2502,1325.0,1324.7,1325.5,1324.6,111
902,2025-02-04,11:20:00,VN30F2502,1324.5,1325.7,1325.9,1324.3,215
903,2025-02-04,11:25:00,VN30F2502,1326.0,1327.0,1327.0,1325.6,168
904,2025-02-04,13:00:00,VN30F2502,1325.5,1325.1,1325.7,1324.5,249
905,2025-02-04,13:05:00,VN30F2502,1325.2,1326.7,1326.8,1325.1,193
906,2025-02-04,13:10:00,VN30F2502,1326.8,1328.7,1329.5,1326.4,229
907,2025-02-04,13:15:00,VN30F2502,1329.1,1327.4,1329.1,1327.0,160
908,2025-02-04,13:20:00,VN30F2502,1327.8,1327.4,1328.0,1327.2,164
909,2025-02-04,13:25:00,VN30F2502,1327.3,1328.4,1328.5,1327.2,141
910,2025-02-04,13:30:00,VN30F2502,1328.2,1327.7,1329.0,1327.7,109
911,2025-02-04,13:35:00,VN30F2502,1327.4,1327.0,1327.4,1326.2,97
912,2025-02-04,13:40:00,VN30F2502,1327.1,1328.0,1328.5,1327.0,269
913,2025-02-04,13:45:00,VN30F2502,1327.9,1327.4,1328.4,1326.6,162
914,2025-02-04,13:50:00,VN30F2502,1327.2,1328.2,1328.3,1327.0,120
915,2025-02-04,13:55:00,VN30F2502,1328.2,1328.4,1328.5,1327.7,173
916,2025-02-04,14:00:00,VN30F2502,1328.5,1329.1,1329.8,1328.5,276
917,2025-02-04,14:05:00,VN30F2502,1329.5,1327.5,1329.6,1327.5,165
918,2025-02-04,14:10:00,VN30F2502,1327.5,1328.4,1329.1,1327.4,262
919,2025-02-04,14:15:00,VN30F2502,1328.7,1330.0,1330.0,1328.7,256
920,2025-02-04,14:20:00,VN30F2502,1330.5,1328.4,1331.0,1328.4,183
921,2025-02-04,14:25:00,VN30F2502,1329.0,1328.3,1329.2,1328.1,166
922,2025-02-04,14:30:00,VN30F2502,1328.5,1328.5,1328.5,1328.5,2
923,2025-02-05,09:00:00,VN30F2502,1331.2,1331.1,1332.1,1330.4,239
924,2025-02-05,09:05:00,VN30F2502,1331.2,1333.8,1334.7,1330.9,215
925,2025-02-05,09:10:00,VN30F2502,1333.8,1333.7,1334.7,1333.4,216
926,2025-02-05,09:15:00,VN30F2502,1334.0,1334.9,1335.0,1333.5,297
927,2025-02-05,09:20:00,VN30F2502,1334.7,1334.2,1335.5,1333.9,251
928,2025-02-05,09:25:00,VN30F2502,1334.3,1334.0,1334.9,1333.6,162
929,2025-02-05,09:30:00,VN30F2502,1333.8,1334.9,1335.2,1333.8,173
930,2025-02-05,09:35:00,VN30F2502,1335.0,1335.0,1335.3,1334.5,213
931,2025-02-05,09:40:00,VN30F2502,1334.9,1334.1,1335.0,1334.0,168
932,2025-02-05,09:45:00,VN30F2502,1334.2,1334.5,1334.6,1333.9,130
933,2025-02-05,09:50:00,VN30F2502,1334.4,1334.3,1335.2,1334.0,212
934,2025-02-05,09:55:00,VN30F2502,1334.2,1334.2,1334.5,1333.4,343
935,2025-02-05,10:00:00,VN30F2502,1334.3,1335.0,1335.0,1334.2,150
936,2025-02-05,10:05:00,VN30F2502,1335.2,1335.0,1336.3,1334.5,285
937,2025-02-05,10:10:00,VN30F2502,1334.7,1337.0,1337.4,1334.7,293
938,2025-02-05,10:15:00,VN30F2502,1336.8,1337.4,1337.8,1336.8,235
939,2025-02-05,10:20:00,VN30F2502,1337.2,1336.6,1337.7,1336.6,216
940,2025-02-05,10:25:00,VN30F2502,1336.3,1336.1,1336.8,1336.0,140
941,2025-02-05,10:30:00,VN30F2502,1336.0,1335.6,1336.1,1335.3,197
942,2025-02-05,10:35:00,VN30F2502,1335.4,1335.8,1336.0,1335.4,163
943,2025-02-05,10:40:00,VN30F2502,1335.8,1336.1,1336.4,1335.2,161
944,2025-02-05,10:45:00,VN30F2502,1335.9,1335.2,1336.1,1335.0,169
945,2025-02-05,10:50:00,VN30F2502,1335.1,1334.9,1335.4,1334.5,223
946,2025-02-05,10:55:00,VN30F2502,1334.9,1335.1,1335.2,1334.6,126
947,2025-02-05,11:00:00,VN30F2502,1334.8,1332.5,1334.9,1332.0,374
948,2025-02-05,11:05:00,VN30F2502,1332.8,1332.8,1333.3,1332.1,217
949,2025-02-05,11:10:00,VN30F2502,1332.7,1332.4,1333.3,1332.4,247
950,2025-02-05,11:15:00,VN30F2502,1332.3,1332.0,1332.6,1331.7,338
951,2025-02-05,11:20:00,VN30F2502,1331.9,1331.8,1332.3,1331.0,370
952,2025-02-05,11:25:00,VN30F2502,1331.8,1332.0,1332.1,1331.7,153
953,2025-02-05,13:00:00,VN30F2502,1331.9,1332.0,1332.0,1331.5,120
954,2025-02-05,13:05:00,VN30F2502,1331.9,1332.3,1332.5,1331.7,179
955,2025-02-05,13:10:00,VN30F2502,1332.2,1332.0,1332.6,1332.0,183
956,2025-02-05,13:15:00,VN30F2502,1332.2,1331.7,1332.5,1331.7,108
957,2025-02-05,13:20:00,VN30F2502,1331.6,1331.4,1332.0,1331.4,112
958,2025-02-05,13:25:00,VN30F2502,1331.5,1331.0,1332.1,1331.0,102
959,2025-02-05,13:30:00,VN30F2502,1330.9,1330.5,1331.1,1329.6,305
960,2025-02-05,13:35:00,VN30F2502,1330.3,1331.2,1331.4,1330.3,205
961,2025-02-05,13:40:00,VN30F2502,1331.0,1330.6,1331.7,1330.2,216
962,2025-02-05,13:45:00,VN30F2502,1330.7,1331.8,1331.8,1330.6,281
963,2025-02-05,13:50:00,VN30F2502,1331.9,1333.4,1333.4,1331.5,215
964,2025-02-05,13:55:00,VN30F2502,1333.4,1334.4,1334.4,1333.0,293
965,2025-02-05,14:00:00,VN30F2502,1334.7,1336.8,1336.8,1334.6,333
966,2025-02-05,14:05:00,VN30F2502,1336.7,1335.7,1337.8,1335.1,300
967,2025-02-05,14:10:00,VN30F2502,1335.6,1335.0,1335.9,1334.7,304
968,2025-02-05,14:15:00,VN30F2502,1335.1,1336.0,1337.0,1335.0,268
969,2025-02-05,14:20:00,VN30F2502,1336.2,1336.2,1336.9,1335.7,290
970,2025-02-05,14:25:00,VN30F2502,1335.8,1335.1,1335.9,1334.3,176
971,2025-02-05,14:30:00,VN30F2502,1335.4,1335.4,1335.4,1335.4,1
972,2025-02-06,09:00:00,VN30F2502,1335.6,1339.7,1340.7,1335.6,453
973,2025-02-06,09:05:00,VN30F2502,1340.0,1339.8,1340.2,1339.2,238
974,2025-02-06,09:10:00,VN30F2502,1340.0,1340.0,1340.6,1339.7,208
975,2025-02-06,09:15:00,VN30F2502,1340.7,1340.7,1341.5,1339.8,263
976,2025-02-06,09:20:00,VN30F2502,1340.8,1341.8,1342.1,1340.7,412
977,2025-02-06,09:25:00,VN30F2502,1341.9,1342.5,1342.7,1341.3,386
978,2025-02-06,09:30:00,VN30F2502,1342.4,1342.5,1343.5,1342.0,239
979,2025-02-06,09:35:00,VN30F2502,1342.6,1341.8,1343.4,1341.7,384
980,2025-02-06,09:40:00,VN30F2502,1341.7,1341.3,1342.0,1341.2,219
981,2025-02-06,09:45:00,VN30F2502,1341.3,1341.6,1341.8,1341.2,178
982,2025-02-06,09:50:00,VN30F2502,1341.6,1342.6,1342.6,1341.5,103
983,2025-02-06,09:55:00,VN30F2502,1342.3,1344.3,1344.3,1342.3,264
984,2025-02-06,10:00:00,VN30F2502,1344.5,1342.8,1344.9,1342.8,225
985,2025-02-06,10:05:00,VN30F2502,1342.7,1343.1,1343.5,1342.5,261
986,2025-02-06,10:10:00,VN30F2502,1342.9,1342.1,1343.1,1341.9,282
987,2025-02-06,10:15:00,VN30F2502,1342.0,1340.7,1342.1,1340.7,323
988,2025-02-06,10:20:00,VN30F2502,1340.6,1340.7,1341.0,1340.5,137
989,2025-02-06,10:25:00,VN30F2502,1340.8,1340.3,1341.3,1340.3,157
990,2025-02-06,10:30:00,VN30F2502,1340.2,1340.1,1340.5,1339.7,320
991,2025-02-06,10:35:00,VN30F2502,1340.0,1340.3,1340.8,1340.0,134
992,2025-02-06,10:40:00,VN30F2502,1340.0,1340.5,1340.6,1339.7,139
993,2025-02-06,10:45:00,VN30F2502,1340.4,1340.1,1340.6,1340.0,173
994,2025-02-06,10:50:00,VN30F2502,1339.8,1340.2,1340.3,1339.7,113
995,2025-02-06,10:55:00,VN30F2502,1340.2,1340.5,1341.3,1340.1,280
996,2025-02-06,11:00:00,VN30F2502,1340.4,1340.5,1340.8,1340.1,201
997,2025-02-06,11:05:00,VN30F2502,1340.6,1342.0,1342.2,1340.6,235
998,2025-02-06,11:10:00,VN30F2502,1342.2,1342.3,1342.9,1341.8,244
999,2025-02-06,11:15:00,VN30F2502,1342.2,1342.0,1342.5,1341.7,143
1000,2025-02-06,11:20:00,VN30F2502,1341.9,1341.4,1342.1,1341.2,245
1001,2025-02-06,11:25:00,VN30F2502,1341.6,1341.5,1341.9,1341.4,74
1002,2025-02-06,13:00:00,VN30F2502,1341.6,1341.9,1342.6,1341.5,182
1003,2025-02-06,13:05:00,VN30F2502,1342.0,1342.2,1342.5,1341.5,174
1004,2025-02-06,13:10:00,VN30F2502,1342.2,1341.5,1342.3,1341.1,164
1005,2025-02-06,13:15:00,VN30F2502,1341.5,1341.4,1341.8,1341.2,146
1006,2025-02-06,13:20:00,VN30F2502,1341.3,1340.0,1341.5,1339.7,262
1007,2025-02-06,13:25:00,VN30F2502,1339.9,1338.7,1339.9,1338.0,262
1008,2025-02-06,13:30:00,VN30F2502,1338.6,1338.3,1338.6,1337.6,162
1009,2025-02-06,13:35:00,VN30F2502,1338.1,1338.2,1338.3,1337.4,210
1010,2025-02-06,13:40:00,VN30F2502,1338.0,1339.5,1339.5,1337.6,170
1011,2025-02-06,13:45:00,VN30F2502,1339.1,1339.5,1339.9,1339.1,241
1012,2025-02-06,13:50:00,VN30F2502,1339.6,1340.8,1340.8,1338.4,144
1013,2025-02-06,13:55:00,VN30F2502,1340.5,1340.8,1341.4,1340.4,163
