Date,Portfolio Value
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-04,43483000.0
2023-01-05,43636000.0
2023-01-05,43636000.0
2023-01-05,43636000.0
2023-01-05,43636000.0
2023-01-05,43636000.0
2023-01-05,43636000.0
2023-01-05,43636000.0
2023-01-05,43636000.0
2023-01-05,43636000.0
2023-01-05,43636000.0
2023-01-05,43636000.0
2023-01-06,43849000.0
2023-01-06,43849000.0
2023-01-06,43849000.0
2023-01-06,43849000.0
2023-01-06,43849000.0
2023-01-06,43849000.0
2023-01-06,44512000.0
2023-01-06,44512000.0
2023-01-06,44512000.0
2023-01-06,44512000.0
2023-01-06,44512000.0
2023-01-06,44512000.0
2023-01-09,44115000.0
2023-01-09,44115000.0
2023-01-09,44115000.0
2023-01-09,44115000.0
2023-01-09,44115000.0
2023-01-09,44115000.0
2023-01-09,43828000.0
2023-01-09,43828000.0
2023-01-09,43828000.0
2023-01-09,43828000.0
2023-01-09,43828000.0
2023-01-09,43828000.0
2023-01-09,43828000.0
2023-01-09,43828000.0
2023-01-09,43828000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-09,43481000.0
2023-01-10,43174000.0
2023-01-10,43174000.0
2023-01-10,43174000.0
2023-01-10,43174000.0
2023-01-10,43174000.0
2023-01-10,43174000.0
2023-01-10,43174000.0
2023-01-10,43174000.0
2023-01-10,43174000.0
2023-01-10,43174000.0
2023-01-10,43174000.0
2023-01-10,43174000.0
2023-01-10,43177000.0
2023-01-10,43177000.0
2023-01-10,43177000.0
2023-01-10,43177000.0
2023-01-10,43177000.0
2023-01-10,43177000.0
2023-01-10,43177000.0
2023-01-10,43177000.0
2023-01-10,42680000.0
2023-01-10,42680000.0
2023-01-10,42680000.0
2023-01-10,42343000.0
2023-01-10,42343000.0
2023-01-11,42846000.0
2023-01-11,42846000.0
2023-01-11,42846000.0
2023-01-11,42846000.0
