Date,Portfolio Value
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40033000.0
2023-01-03,40033000.0
2023-01-03,40033000.0
2023-01-03,40033000.0
2023-01-03,40033000.0
2023-01-03,40033000.0
2023-01-03,40056000.0
2023-01-03,40056000.0
2023-01-03,40056000.0
2023-01-03,40069000.0
2023-01-03,40132000.0
2023-01-03,40132000.0
2023-01-03,40132000.0
2023-01-03,40132000.0
2023-01-03,40132000.0
2023-01-03,40132000.0
2023-01-03,40132000.0
2023-01-03,40132000.0
2023-01-03,40132000.0
2023-01-03,40132000.0
2023-01-03,40285000.0
2023-01-03,40285000.0
2023-01-03,40285000.0
2023-01-03,40285000.0
2023-01-03,40285000.0
2023-01-03,40285000.0
2023-01-03,40285000.0
2023-01-03,40285000.0
2023-01-03,40285000.0
2023-01-03,40285000.0
2023-01-03,40285000.0
2023-01-03,40285000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40498000.0
2023-01-03,40521000.0
2023-01-03,40534000.0
2023-01-03,40534000.0
2023-01-03,40534000.0
2023-01-03,40534000.0
2023-01-03,40534000.0
2023-01-03,40534000.0
2023-01-03,40534000.0
2023-01-03,40534000.0
2023-01-03,40534000.0
2023-01-03,40534000.0
2023-01-03,40534000.0
2023-01-03,40534000.0
2023-01-03,40534000.0
2023-01-03,40534000.0
2023-01-03,40534000.0
2023-01-03,40577000.0
2023-01-03,40577000.0
2023-01-03,40577000.0
2023-01-03,40600000.0
2023-01-03,40733000.0
2023-01-03,40733000.0
2023-01-03,40733000.0
2023-01-03,40733000.0
2023-01-03,40733000.0
2023-01-03,40733000.0
2023-01-03,40733000.0
2023-01-03,40733000.0
2023-01-03,40733000.0
2023-01-03,40733000.0
2023-01-03,40733000.0
2023-01-03,40733000.0
2023-01-03,41276000.0
2023-01-03,41276000.0
