Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2025-01-02,10:30:00,1338.2,Open,SHORT,1338.2,40000000.0,
2025-01-02,13:20:00,1340.5,Close,None,1340.5,39723000.0,-276999.99999999994
2025-01-03,10:25:00,1338.2,Open,SHORT,1338.2,39723000.0,
2025-01-03,10:40:00,1340.3,Close,None,1340.3,39466000.0,-534000.0
2025-01-03,11:00:00,1336.1,Open,SHORT,1336.1,39466000.0,
2025-01-03,13:55:00,1330.6,Close,None,1330.6,39969000.0,-31000.0
2025-01-03,14:20:00,1326.6,Open,SHORT,1326.6,39969000.0,
2025-01-06,09:45:00,1329.2,Close,None,1329.2,39662000.0,-338000.0
2025-01-06,14:15:00,1322.0,Open,SHORT,1322.0,39662000.0,
2025-01-07,09:40:00,1324.0,Close,None,1324.0,39415000.0,-585000.0
2025-01-07,13:55:00,1320.6,Open,SHORT,1320.6,39415000.0,
2025-01-07,14:20:00,1319.1,Close,None,1319.1,39518000.0,-482000.0
2025-01-08,09:10:00,1315.3,Open,SHORT,1315.3,39518000.0,
2025-01-08,09:20:00,1317.4,Close,None,1317.4,39261000.0,-739000.0
2025-01-08,10:05:00,1313.1,Open,SHORT,1313.1,39261000.0,
2025-01-08,10:40:00,1315.3,Close,None,1315.3,38994000.0,-1006000.0
2025-01-08,13:15:00,1318.8,Open,LONG,1318.8,38994000.0,
2025-01-08,13:25:00,1319.5,Close,None,1319.5,39017000.0,-983000.0
2025-01-09,09:05:00,1322.6,Open,LONG,1322.6,39017000.0,
2025-01-09,09:30:00,1320.1,Close,None,1320.1,38720000.0,-1280000.0
2025-01-09,10:45:00,1316.1,Open,SHORT,1316.1,38720000.0,
2025-01-09,10:50:00,1318.1,Close,None,1318.1,38473000.0,-1527000.0
2025-01-09,14:00:00,1312.1,Open,SHORT,1312.1,38473000.0,
2025-01-10,09:00:00,1315.4,Close,None,1315.4,38096000.0,-1904000.0
2025-01-10,11:15:00,1311.3,Open,SHORT,1311.3,38096000.0,
2025-01-10,13:55:00,1308.6,Close,None,1308.6,38319000.0,-1681000.0
2025-01-10,14:15:00,1302.1,Open,SHORT,1302.1,38319000.0,
2025-01-13,13:05:00,1291.6,Close,None,1291.6,39322000.0,-678000.0000000001
2025-01-13,13:50:00,1294.8,Open,LONG,1294.8,39322000.0,
2025-01-14,09:10:00,1296.0,Close,None,1296.0,39395000.0,-605000.0000000001
2025-01-14,13:40:00,1287.9,Open,SHORT,1287.9,39395000.0,
2025-01-14,13:55:00,1292.9,Close,None,1292.9,38848000.0,-1152000.0
2025-01-15,09:10:00,1298.0,Open,LONG,1298.0,38848000.0,
2025-01-15,09:25:00,1296.0,Close,None,1296.0,38601000.0,-1399000.0
2025-01-15,10:55:00,1299.0,Open,LONG,1299.0,38601000.0,
2025-01-15,11:05:00,1296.9,Close,None,1296.9,38344000.0,-1656000.0
2025-01-15,11:20:00,1301.1,Open,LONG,1301.1,38344000.0,
2025-01-15,13:15:00,1297.6,Close,None,1297.6,37947000.0,-2053000.0
2025-01-16,09:05:00,1304.1,Open,LONG,1304.1,37947000.0,
2025-01-16,10:50:00,1303.0,Close,None,1303.0,37790000.0,-2210000.0
2025-01-16,11:20:00,1300.5,Open,SHORT,1300.5,37790000.0,
2025-01-16,14:30:00,1295.6,Close_Future_Expired,None,1295.6,38233000.00000001,490000.0000000091
2025-01-17,13:10:00,1312.1,Open,LONG,1312.1,38233000.00000001,
2025-01-20,13:15:00,1321.7,Close,None,1321.7,39146000.00000001,1403000.0000000088
2025-01-21,09:00:00,1329.2,Open,LONG,1329.2,39146000.00000001,
2025-01-21,10:25:00,1327.1,Close,None,1327.1,38889000.00000001,1146000.0000000088
2025-01-21,10:40:00,1324.2,Open,SHORT,1324.2,38889000.00000001,
2025-01-21,13:55:00,1319.3,Close,None,1319.3,39332000.00000001,1589000.0000000088
2025-01-22,09:10:00,1327.2,Open,LONG,1327.2,39332000.00000001,
2025-01-22,09:35:00,1323.8,Close,None,1323.8,38945000.00000001,1202000.0000000088
2025-01-22,10:40:00,1327.6,Open,LONG,1327.6,38945000.00000001,
2025-01-22,10:50:00,1324.8,Close,None,1324.8,38618000.00000001,875000.0000000088
2025-01-22,14:05:00,1320.0,Open,SHORT,1320.0,38618000.00000001,
2025-01-22,14:15:00,1322.7,Close,None,1322.7,38301000.00000001,558000.0000000088
2025-01-23,09:30:00,1329.7,Open,LONG,1329.7,38301000.00000001,
2025-01-24,09:00:00,1339.4,Close,None,1339.4,39224000.00000001,1481000.0000000088
2025-01-24,13:10:00,1341.2,Open,LONG,1341.2,39224000.00000001,
2025-01-24,14:25:00,1342.0,Close,None,1342.0,39257000.00000001,1514000.0000000088
2025-02-03,09:00:00,1326.7,Open,SHORT,1326.7,39257000.00000001,
2025-02-03,10:50:00,1321.7,Close,None,1321.7,39710000.00000001,1967000.0000000088
2025-02-03,13:55:00,1315.5,Open,SHORT,1315.5,39710000.00000001,
2025-02-03,14:05:00,1318.1,Close,None,1318.1,39403000.00000001,1660000.0000000088
2025-02-04,09:10:00,1324.8,Open,LONG,1324.8,39403000.00000001,
2025-02-04,09:15:00,1322.8,Close,None,1322.8,39156000.00000001,1413000.0000000088
2025-02-04,11:05:00,1326.0,Open,LONG,1326.0,39156000.00000001,
2025-02-04,14:20:00,1328.4,Close,None,1328.4,39349000.00000001,1606000.0000000088
2025-02-05,09:05:00,1333.8,Open,LONG,1333.8,39349000.00000001,
2025-02-05,11:00:00,1332.5,Close,None,1332.5,39172000.00000001,1429000.0000000088
2025-02-05,13:30:00,1330.5,Open,SHORT,1330.5,39172000.00000001,
2025-02-05,13:50:00,1333.4,Close,None,1333.4,38835000.00000001,1092000.0000000088
2025-02-05,14:00:00,1336.8,Open,LONG,1336.8,38835000.00000001,
2025-02-06,10:15:00,1340.7,Close,None,1340.7,39178000.00000001,1435000.0000000088
2025-02-06,13:35:00,1338.2,Open,SHORT,1338.2,39178000.00000001,
2025-02-06,13:50:00,1340.8,Close,None,1340.8,38871000.00000001,1128000.0000000088
2025-02-06,14:05:00,1343.5,Open,LONG,1343.5,38871000.00000001,
2025-02-06,14:10:00,1341.5,Close,None,1341.5,38624000.00000001,881000.0000000088
2025-02-07,13:25:00,1341.9,Open,LONG,1341.9,38624000.00000001,
2025-02-10,09:00:00,1332.0,Close,None,1332.0,37587000.00000001,-155999.99999999115
2025-02-10,09:05:00,1332.2,Open,SHORT,1332.2,37587000.00000001,
2025-02-10,11:00:00,1334.0,Close,None,1334.0,37360000.00000001,-382999.99999999115
2025-02-10,13:15:00,1335.5,Open,LONG,1335.5,37360000.00000001,
2025-02-10,13:45:00,1334.1,Close,None,1334.1,37173000.00000001,-569999.9999999912
2025-02-12,09:00:00,1340.1,Open,LONG,1340.1,37173000.00000001,
2025-02-12,13:45:00,1337.7,Close,None,1337.7,36886000.00000001,-856999.9999999912
2025-02-12,13:55:00,1337.1,Open,SHORT,1337.1,36886000.00000001,
2025-02-13,10:35:00,1328.7,Close,None,1328.7,37679000.00000001,-63999.999999991036
2025-02-13,13:00:00,1333.7,Open,LONG,1333.7,37679000.00000001,
2025-02-13,14:10:00,1333.8,Close,None,1333.8,37642000.00000001,-100999.99999999104
2025-02-14,09:00:00,1347.6,Open,LONG,1347.6,37642000.00000001,
2025-02-14,10:10:00,1345.3,Close,None,1345.3,37365000.00000001,-377999.999999991
2025-02-14,10:50:00,1349.7,Open,LONG,1349.7,37365000.00000001,
2025-02-14,11:10:00,1347.5,Close,None,1347.5,37098000.00000001,-644999.9999999909
2025-02-14,13:30:00,1343.4,Open,SHORT,1343.4,37098000.00000001,
2025-02-17,10:10:00,1340.0,Close,None,1340.0,37391000.00000001,-351999.9999999909
2025-02-17,14:20:00,1337.0,Open,SHORT,1337.0,37391000.00000001,
2025-02-18,10:05:00,1337.4,Close,None,1337.4,37304000.00000001,-438999.9999999909
2025-02-18,10:20:00,1343.0,Open,LONG,1343.0,37304000.00000001,
2025-02-18,11:20:00,1340.8,Close,None,1340.8,37037000.00000001,-705999.9999999909
2025-02-18,13:45:00,1336.3,Open,SHORT,1336.3,37037000.00000001,
2025-02-18,14:25:00,1338.9,Close,None,1338.9,36730000.00000001,-1012999.9999999909
2025-02-19,10:05:00,1343.3,Open,LONG,1343.3,36730000.00000001,
2025-02-19,10:10:00,1341.3,Close,None,1341.3,36483000.00000001,-1259999.999999991
2025-02-19,10:40:00,1345.2,Open,LONG,1345.2,36483000.00000001,
2025-02-19,10:50:00,1342.9,Close,None,1342.9,36206000.00000001,-1536999.999999991
2025-02-19,11:25:00,1345.3,Open,LONG,1345.3,36206000.00000001,
2025-02-19,13:45:00,1342.9,Close,None,1342.9,35919000.00000001,-1823999.999999991
2025-02-20,09:00:00,1347.4,Open,LONG,1347.4,35919000.00000001,
2025-02-20,13:30:00,1348.8,Close,None,1348.8,36012000.00000001,-1730999.999999991
2025-02-20,14:00:00,1351.7,Open,LONG,1351.7,36012000.00000001,
2025-02-20,14:30:00,1349.7,Close_Future_Expired,None,1349.7,35765000.00000001,-200000.0
2025-02-21,13:15:00,1352.6,Open,LONG,1352.6,35765000.00000001,
2025-02-21,13:40:00,1354.1,Close,None,1354.1,35868000.00000001,-97000.0
2025-02-24,10:15:00,1358.5,Open,LONG,1358.5,35868000.00000001,
2025-02-24,10:40:00,1356.4,Close,None,1356.4,35611000.00000001,-354000.0
2025-02-24,14:10:00,1359.8,Open,LONG,1359.8,35611000.00000001,
2025-02-25,11:05:00,1361.9,Close,None,1361.9,35774000.00000001,-191000.0
2025-02-26,13:20:00,1363.2,Open,LONG,1363.2,35774000.00000001,
2025-02-26,13:40:00,1361.3,Close,None,1361.3,35537000.00000001,-428000.0
2025-02-27,11:00:00,1360.0,Open,SHORT,1360.0,35537000.00000001,
2025-02-27,14:05:00,1356.8,Close,None,1356.8,35810000.00000001,-154999.99999999994
2025-02-27,14:20:00,1361.8,Open,LONG,1361.8,35810000.00000001,
2025-02-28,09:00:00,1358.3,Close,None,1358.3,35413000.00000001,-552000.0
2025-02-28,10:25:00,1353.3,Open,SHORT,1353.3,35413000.00000001,
2025-02-28,13:15:00,1354.2,Close,None,1354.2,35276000.00000001,-689000.0
2025-02-28,13:40:00,1356.9,Open,LONG,1356.9,35276000.00000001,
2025-02-28,13:50:00,1354.3,Close,None,1354.3,34969000.00000001,-996000.0
2025-03-03,09:00:00,1360.4,Open,LONG,1360.4,34969000.00000001,
2025-03-03,09:20:00,1357.3,Close,None,1357.3,34612000.00000001,-1353000.0
2025-03-03,13:00:00,1361.2,Open,LONG,1361.2,34612000.00000001,
2025-03-04,09:00:00,1355.0,Close,None,1355.0,33945000.00000001,-2020000.0
2025-03-04,09:05:00,1354.8,Open,SHORT,1354.8,33945000.00000001,
2025-03-04,09:40:00,1357.0,Close,None,1357.0,33678000.00000001,-2287000.0
2025-03-04,10:50:00,1352.5,Open,SHORT,1352.5,33678000.00000001,
2025-03-04,11:10:00,1354.7,Close,None,1354.7,33411000.000000007,-2554000.0
2025-03-04,13:35:00,1359.0,Open,LONG,1359.0,33411000.000000007,
2025-03-05,09:45:00,1369.7,Close,None,1369.7,34434000.00000001,-1531000.0
2025-03-06,09:30:00,1370.3,Open,LONG,1370.3,34434000.00000001,
