Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2023-01-03,09:50:00,1012.1,Open,LONG,1012.1,40000000.0,
2023-01-04,09:50:00,1042.7,Close,None,1042.7,43013000.0,3013000.0000000005
2023-01-04,11:15:00,1044.7,Open,SHORT,1044.7,43013000.0,
2023-01-04,13:30:00,1047.2,Close,None,1047.2,42716000.0,2716000.0000000005
2023-01-05,09:05:00,1047.0,Open,LONG,1047.0,42716000.0,
2023-01-05,09:45:00,1046.6,Close,None,1046.6,42629000.0,2629000.0000000005
2023-01-05,09:55:00,1049.4,Open,LONG,1049.4,42629000.0,
2023-01-05,10:30:00,1049.2,Close,None,1049.2,42562000.0,2562000.0000000005
2023-01-05,11:10:00,1047.2,Open,SHORT,1047.2,42562000.0,
2023-01-05,13:05:00,1047.9,Close,None,1047.9,42445000.0,2445000.0000000005
2023-01-05,13:10:00,1048.8,Open,LONG,1048.8,42445000.0,
2023-01-05,14:25:00,1054.2,Close,None,1054.2,42938000.0,2938000.0000000005
2023-01-06,09:15:00,1050.9,Open,SHORT,1050.9,42938000.0,
2023-01-06,09:25:00,1053.0,Close,None,1053.0,42681000.0,2681000.0000000005
2023-01-06,09:55:00,1057.8,Open,LONG,1057.8,42681000.0,
2023-01-06,13:10:00,1061.8,Close,None,1061.8,43034000.0,3034000.0000000005
2023-01-06,13:20:00,1059.4,Open,SHORT,1059.4,43034000.0,
2023-01-09,09:00:00,1060.0,Close,None,1060.0,42927000.0,2927000.0000000005
2023-01-09,09:20:00,1058.5,Open,LONG,1058.5,42927000.0,
2023-01-09,09:45:00,1057.6,Close,None,1057.6,42790000.0,2790000.0000000005
2023-01-09,09:55:00,1057.1,Open,SHORT,1057.1,42790000.0,
2023-01-09,10:00:00,1058.2,Close,None,1058.2,42633000.0,2633000.0000000005
2023-01-09,10:00:00,1058.2,Open,LONG,1058.2,42633000.0,
2023-01-09,10:40:00,1059.7,Close,None,1059.7,42736000.0,2736000.0000000005
2023-01-09,11:25:00,1059.5,Open,SHORT,1059.5,42736000.0,
2023-01-10,09:00:00,1055.0,Close,None,1055.0,43139000.0,3139000.0000000005
2023-01-10,09:15:00,1057.0,Open,LONG,1057.0,43139000.0,
2023-01-10,09:25:00,1055.2,Close,None,1055.2,42912000.0,2912000.0000000005
2023-01-10,10:05:00,1053.0,Open,SHORT,1053.0,42912000.0,
2023-01-10,10:25:00,1054.3,Close,None,1054.3,42735000.0,2735000.0000000005
2023-01-10,10:35:00,1052.7,Open,SHORT,1052.7,42735000.0,
2023-01-10,13:05:00,1052.5,Close,None,1052.5,42708000.0,2708000.0000000005
2023-01-10,13:10:00,1052.6,Open,LONG,1052.6,42708000.0,
2023-01-10,14:00:00,1054.7,Close,None,1054.7,42871000.0,2871000.0000000005
2023-01-11,09:00:00,1062.6,Open,LONG,1062.6,42871000.0,
2023-01-11,13:20:00,1069.2,Close,None,1069.2,43484000.0,3484000.0000000005
2023-01-11,13:45:00,1065.8,Open,SHORT,1065.8,43484000.0,
2023-01-12,09:00:00,1065.9,Close,None,1065.9,43427000.0,3427000.0000000005
2023-01-12,09:20:00,1067.7,Open,LONG,1067.7,43427000.0,
2023-01-12,10:05:00,1066.3,Close,None,1066.3,43240000.0,3240000.0000000005
2023-01-12,10:10:00,1064.6,Open,SHORT,1064.6,43240000.0,
2023-01-12,11:25:00,1064.0,Close,None,1064.0,43253000.0,3253000.0000000005
2023-01-12,13:25:00,1059.9,Open,SHORT,1059.9,43253000.0,
2023-01-12,13:50:00,1060.0,Close,None,1060.0,43196000.0,3196000.0000000005
2023-01-12,14:20:00,1061.7,Open,LONG,1061.7,43196000.0,
2023-01-12,14:25:00,1059.7,Close,None,1059.7,42949000.0,2949000.0000000005
2023-01-13,09:05:00,1071.5,Open,LONG,1071.5,42949000.0,
2023-01-13,10:40:00,1071.8,Close,None,1071.8,42932000.0,2932000.0000000005
2023-01-13,10:45:00,1071.0,Open,SHORT,1071.0,42932000.0,
2023-01-13,13:35:00,1070.6,Close,None,1070.6,42925000.0,2925000.0000000005
