Date,Portfolio Value
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40000000.0
2024-01-02,40343000.0
2024-01-02,40343000.0
2024-01-02,40343000.0
2024-01-02,40343000.0
2024-01-02,40343000.0
2024-01-02,40343000.0
2024-01-02,40343000.0
2024-01-02,40343000.0
2024-01-02,40343000.0
2024-01-02,40343000.0
2024-01-02,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40343000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-03,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,40006000.0
2024-01-04,42549000.0
2024-01-04,42549000.0
2024-01-04,42549000.0
2024-01-04,42549000.0
2024-01-04,42549000.0
2024-01-04,42549000.0
2024-01-04,42549000.0
2024-01-04,42549000.0
2024-01-04,42549000.0
2024-01-04,42549000.0
2024-01-04,42549000.0
2024-01-04,42549000.0
2024-01-04,42549000.0
2024-01-04,42972000.0
2024-01-04,42972000.0
2024-01-04,42972000.0
2024-01-04,42972000.0
2024-01-04,42972000.0
2024-01-04,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42972000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-05,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,42705000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,43288000.0
2024-01-08,42971000.0
2024-01-08,42971000.0
2024-01-08,42971000.0
2024-01-08,42971000.0
2024-01-08,42971000.0
2024-01-08,42971000.0
2024-01-08,42971000.0
2024-01-08,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-09,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42971000.0
2024-01-10,42634000.0
2024-01-10,42634000.0
2024-01-10,42634000.0
2024-01-10,42634000.0
2024-01-10,42634000.0
2024-01-10,42634000.0
2024-01-10,42634000.0
2024-01-10,42634000.0
2024-01-10,42634000.0
2024-01-10,42634000.0
2024-01-10,42634000.0
2024-01-10,42367000.0
2024-01-10,42367000.0
2024-01-10,42367000.0
2024-01-10,42367000.0
2024-01-10,42367000.0
2024-01-10,42367000.0
2024-01-10,42367000.0
2024-01-10,42367000.0
2024-01-11,42367000.0
2024-01-11,42367000.0
2024-01-11,42367000.0
