Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2023-01-03,09:50:00,1012.1,Open,LONG,1012.1,40000000.0,
2023-01-04,10:55:00,1047.4,Close,None,1047.4,43483000.0,3483000.0
2023-01-05,09:05:00,1047.0,Open,LONG,1047.0,43483000.0,
2023-01-05,10:40:00,1048.6,Close,None,1048.6,43596000.0,3596000.0
2023-01-05,11:10:00,1047.2,Open,SHORT,1047.2,43596000.0,
2023-01-05,13:05:00,1047.9,Close,None,1047.9,43479000.0,3479000.0
2023-01-05,13:50:00,1055.0,Open,LONG,1055.0,43479000.0,
2023-01-06,09:00:00,1051.4,Close,None,1051.4,43072000.0,3072000.0
2023-01-06,09:15:00,1050.9,Open,SHORT,1050.9,43072000.0,
2023-01-06,09:25:00,1053.0,Close,None,1053.0,42815000.0,2815000.0
2023-01-06,09:30:00,1053.7,Open,LONG,1053.7,42815000.0,
2023-01-06,13:10:00,1061.8,Close,None,1061.8,43578000.0,3578000.0
2023-01-06,13:20:00,1059.4,Open,SHORT,1059.4,43578000.0,
2023-01-09,09:00:00,1060.0,Close,None,1060.0,43471000.0,3471000.0
2023-01-09,09:20:00,1058.5,Open,LONG,1058.5,43471000.0,
2023-01-09,09:45:00,1057.6,Close,None,1057.6,43334000.0,3334000.0
2023-01-09,09:55:00,1057.1,Open,SHORT,1057.1,43334000.0,
2023-01-09,10:00:00,1058.2,Close,None,1058.2,43177000.0,3177000.0
2023-01-09,10:00:00,1058.2,Open,LONG,1058.2,43177000.0,
2023-01-09,11:20:00,1059.6,Close,None,1059.6,43270000.0,3270000.0
2023-01-09,13:05:00,1057.0,Open,SHORT,1057.0,43270000.0,
2023-01-10,09:00:00,1055.0,Close,None,1055.0,43423000.0,3423000.0
2023-01-10,09:15:00,1057.0,Open,LONG,1057.0,43423000.0,
2023-01-10,09:25:00,1055.2,Close,None,1055.2,43196000.0,3196000.0
2023-01-10,10:05:00,1053.0,Open,SHORT,1053.0,43196000.0,
2023-01-10,13:05:00,1052.5,Close,None,1052.5,43199000.0,3199000.0
2023-01-10,13:45:00,1059.2,Open,LONG,1059.2,43199000.0,
2023-01-10,14:00:00,1054.7,Close,None,1054.7,42702000.0,2702000.0
2023-01-11,09:00:00,1062.6,Open,LONG,1062.6,42702000.0,
2023-01-11,13:25:00,1068.1,Close,None,1068.1,43205000.0,3205000.0
2023-01-11,13:45:00,1065.8,Open,SHORT,1065.8,43205000.0,
2023-01-12,09:00:00,1065.9,Close,None,1065.9,43148000.0,3148000.0
2023-01-12,09:20:00,1067.7,Open,LONG,1067.7,43148000.0,
2023-01-12,10:05:00,1066.3,Close,None,1066.3,42961000.0,2961000.0
2023-01-12,10:10:00,1064.6,Open,SHORT,1064.6,42961000.0,
2023-01-12,11:25:00,1064.0,Close,None,1064.0,42974000.0,2974000.0
2023-01-12,13:25:00,1059.9,Open,SHORT,1059.9,42974000.0,
2023-01-12,14:00:00,1062.4,Close,None,1062.4,42677000.0,2677000.0
2023-01-12,14:20:00,1061.7,Open,LONG,1061.7,42677000.0,
2023-01-12,14:25:00,1059.7,Close,None,1059.7,42430000.0,2430000.0
2023-01-13,09:05:00,1071.5,Open,LONG,1071.5,42430000.0,
2023-01-13,10:45:00,1071.0,Close,None,1071.0,42333000.0,2333000.0
2023-01-13,11:20:00,1070.4,Open,SHORT,1070.4,42333000.0,
2023-01-13,13:35:00,1070.6,Close,None,1070.6,42266000.0,2266000.0
2023-01-13,14:05:00,1066.6,Open,SHORT,1066.6,42266000.0,
2023-01-16,09:00:00,1072.7,Close,None,1072.7,41609000.0,1609000.0
2023-01-16,09:00:00,1072.7,Open,LONG,1072.7,41609000.0,
2023-01-16,09:50:00,1069.4,Close,None,1069.4,41232000.0,1232000.0
2023-01-16,10:20:00,1065.8,Open,SHORT,1065.8,41232000.0,
2023-01-16,10:55:00,1068.2,Close,None,1068.2,40945000.0,945000.0
2023-01-16,11:05:00,1069.9,Open,LONG,1069.9,40945000.0,
2023-01-16,11:15:00,1068.0,Close,None,1068.0,40708000.0,708000.0
2023-01-16,13:55:00,1070.7,Open,LONG,1070.7,40708000.0,
2023-01-17,13:50:00,1089.0,Close,None,1089.0,42491000.0,2491000.0
2023-01-17,14:15:00,1098.9,Open,LONG,1098.9,42491000.0,
2023-01-18,13:05:00,1111.1,Close,None,1111.1,43664000.0,3664000.0
2023-01-18,13:55:00,1116.5,Open,LONG,1116.5,43664000.0,
2023-01-19,09:00:00,1113.5,Close,None,1113.5,43317000.0,3317000.0
2023-01-19,10:05:00,1122.1,Open,LONG,1122.1,43317000.0,
2023-01-19,10:55:00,1119.4,Close,None,1119.4,43000000.0,3000000.0
2023-01-19,13:45:00,1117.3,Open,SHORT,1117.3,43000000.0,
2023-01-19,13:50:00,1119.9,Close,None,1119.9,42693000.0,2693000.0
2023-01-19,13:50:00,1119.9,Open,LONG,1119.9,42693000.0,
2023-01-19,14:05:00,1118.7,Close,None,1118.7,42526000.0,2526000.0
2023-01-19,14:25:00,1121.0,Open,LONG,1121.0,42526000.0,
2023-01-27,09:00:00,1139.4,Close_Future_Expired,None,1139.4,44319000.00000001,1840000.000000009
2023-01-27,10:10:00,1138.9,Open,SHORT,1138.9,44319000.00000001,
2023-01-27,10:40:00,1140.6,Close,None,1140.6,44102000.00000001,1623000.000000009
2023-01-27,11:10:00,1141.8,Open,LONG,1141.8,44102000.00000001,
2023-01-27,13:00:00,1140.7,Close,None,1140.7,43945000.00000001,1466000.000000009
2023-01-27,13:45:00,1139.0,Open,SHORT,1139.0,43945000.00000001,
2023-01-30,10:00:00,1127.8,Close,None,1127.8,45018000.00000001,2539000.000000009
2023-01-30,10:45:00,1122.4,Open,SHORT,1122.4,45018000.00000001,
2023-01-30,13:05:00,1124.2,Close,None,1124.2,44791000.00000001,2312000.000000009
2023-01-30,13:35:00,1122.5,Open,SHORT,1122.5,44791000.00000001,
2023-01-30,13:50:00,1124.2,Close,None,1124.2,44574000.00000001,2095000.0000000088
2023-01-30,14:05:00,1119.0,Open,SHORT,1119.0,44574000.00000001,
2023-01-31,13:25:00,1103.2,Close,None,1103.2,46107000.00000001,3628000.000000009
2023-01-31,13:35:00,1104.4,Open,LONG,1104.4,46107000.00000001,
2023-02-01,10:40:00,1116.8,Close,None,1116.8,47300000.00000001,4821000.000000009
2023-02-01,10:40:00,1116.8,Open,SHORT,1116.8,47300000.00000001,
2023-02-01,13:25:00,1118.3,Close,None,1118.3,47103000.00000001,4624000.000000009
2023-02-01,13:45:00,1121.6,Open,LONG,1121.6,47103000.00000001,
2023-02-01,13:50:00,1114.8,Close,None,1114.8,46376000.00000001,3897000.0000000093
2023-02-02,09:10:00,1092.0,Open,SHORT,1092.0,46376000.00000001,
2023-02-02,10:45:00,1092.2,Close,None,1092.2,46309000.00000001,3830000.0000000093
2023-02-02,11:05:00,1092.4,Open,LONG,1092.4,46309000.00000001,
2023-02-02,13:15:00,1089.5,Close,None,1089.5,45972000.00000001,3493000.0000000093
2023-02-02,14:15:00,1090.5,Open,SHORT,1090.5,45972000.00000001,
2023-02-03,09:40:00,1090.9,Close,None,1090.9,45885000.00000001,3406000.0000000093
2023-02-03,10:45:00,1088.7,Open,SHORT,1088.7,45885000.00000001,
2023-02-03,11:20:00,1089.5,Close,None,1089.5,45758000.00000001,3279000.0000000093
2023-02-03,13:05:00,1089.8,Open,LONG,1089.8,45758000.00000001,
2023-02-03,13:20:00,1087.0,Close,None,1087.0,45431000.00000001,2952000.0000000093
2023-02-03,13:25:00,1087.2,Open,SHORT,1087.2,45431000.00000001,
2023-02-06,10:30:00,1076.1,Close,None,1076.1,46494000.00000001,4015000.0000000093
2023-02-06,11:15:00,1081.0,Open,LONG,1081.0,46494000.00000001,
2023-02-06,13:35:00,1079.1,Close,None,1079.1,46257000.00000001,3778000.0000000093
2023-02-07,09:05:00,1089.8,Open,LONG,1089.8,46257000.00000001,
2023-02-07,10:30:00,1088.9,Close,None,1088.9,46120000.00000001,3641000.0000000093
2023-02-07,10:40:00,1088.7,Open,SHORT,1088.7,46120000.00000001,
2023-02-08,09:00:00,1071.0,Close,None,1071.0,47843000.00000001,5364000.000000009
2023-02-08,10:25:00,1075.8,Open,LONG,1075.8,47843000.00000001,
2023-02-08,10:50:00,1073.0,Close,None,1073.0,47516000.00000001,5037000.000000009
2023-02-08,11:10:00,1069.6,Open,SHORT,1069.6,47516000.00000001,
2023-02-08,13:30:00,1071.8,Close,None,1071.8,47249000.00000001,4770000.000000009
2023-02-08,14:00:00,1077.7,Open,LONG,1077.7,47249000.00000001,
2023-02-08,14:20:00,1072.8,Close,None,1072.8,46712000.00000001,4233000.000000009
2023-02-09,09:00:00,1068.0,Open,SHORT,1068.0,46712000.00000001,
2023-02-09,10:15:00,1069.0,Close,None,1069.0,46565000.00000001,4086000.0000000093
2023-02-09,11:00:00,1067.0,Open,SHORT,1067.0,46565000.00000001,
2023-02-09,13:00:00,1069.0,Close,None,1069.0,46318000.00000001,3839000.0000000093
2023-02-09,13:15:00,1070.8,Open,LONG,1070.8,46318000.00000001,
2023-02-09,13:30:00,1066.9,Close,None,1066.9,45881000.00000001,3402000.0000000093
2023-02-09,13:45:00,1070.8,Open,LONG,1070.8,45881000.00000001,
2023-02-09,14:05:00,1069.0,Close,None,1069.0,45654000.00000001,3175000.0000000093
2023-02-10,09:00:00,1056.8,Open,SHORT,1056.8,45654000.00000001,
2023-02-10,13:30:00,1056.7,Close,None,1056.7,45617000.00000001,3138000.0000000093
2023-02-10,13:45:00,1055.9,Open,SHORT,1055.9,45617000.00000001,
2023-02-10,13:50:00,1056.6,Close,None,1056.6,45500000.00000001,3021000.0000000093
2023-02-10,14:20:00,1046.2,Open,SHORT,1046.2,45500000.00000001,
2023-02-13,14:15:00,1033.9,Close,None,1033.9,46683000.00000001,4204000.000000009
2023-02-14,09:00:00,1039.4,Open,LONG,1039.4,46683000.00000001,
2023-02-14,09:25:00,1036.2,Close,None,1036.2,46316000.00000001,3837000.0000000093
2023-02-14,10:10:00,1037.4,Open,LONG,1037.4,46316000.00000001,
2023-02-14,11:15:00,1035.9,Close,None,1035.9,46119000.00000001,3640000.0000000093
2023-02-14,13:25:00,1033.0,Open,SHORT,1033.0,46119000.00000001,
2023-02-14,13:35:00,1035.3,Close,None,1035.3,45842000.00000001,3363000.0000000093
2023-02-15,09:30:00,1028.5,Open,SHORT,1028.5,45842000.00000001,
2023-02-15,09:40:00,1032.2,Close,None,1032.2,45425000.00000001,2946000.0000000093
2023-02-15,09:45:00,1034.6,Open,LONG,1034.6,45425000.00000001,
2023-02-15,13:10:00,1041.7,Close,None,1041.7,46088000.00000001,3609000.0000000093
2023-02-15,14:05:00,1035.3,Open,SHORT,1035.3,46088000.00000001,
2023-02-16,09:00:00,1042.9,Close,None,1042.9,45281000.00000001,2802000.0000000093
2023-02-16,09:10:00,1044.8,Open,LONG,1044.8,45281000.00000001,
2023-02-16,10:25:00,1043.1,Close,None,1043.1,45064000.00000001,2585000.0000000093
2023-02-16,10:35:00,1046.3,Open,LONG,1046.3,45064000.00000001,
2023-02-16,11:15:00,1044.3,Close,None,1044.3,44817000.00000001,2338000.0000000093
2023-02-16,13:55:00,1044.2,Open,LONG,1044.2,44817000.00000001,
2023-02-17,09:00:00,1051.2,Close_Future_Expired,None,1051.2,45470000.00000001,700000.0
2023-02-17,10:30:00,1045.9,Open,SHORT,1045.9,45470000.00000001,
2023-02-17,13:30:00,1045.5,Close,None,1045.5,45463000.00000001,693000.0
2023-02-17,14:00:00,1043.6,Open,SHORT,1043.6,45463000.00000001,
2023-02-17,14:10:00,1046.8,Close,None,1046.8,45096000.00000001,326000.0
2023-02-17,14:20:00,1047.8,Open,LONG,1047.8,45096000.00000001,
2023-02-21,10:40:00,1086.0,Close,None,1086.0,48869000.00000001,4099000.0000000005
2023-02-21,13:25:00,1082.7,Open,SHORT,1082.7,48869000.00000001,
2023-02-21,13:30:00,1086.3,Close,None,1086.3,48462000.00000001,3692000.0000000005
2023-02-22,09:00:00,1065.0,Open,SHORT,1065.0,48462000.00000001,
2023-02-22,09:55:00,1068.6,Close,None,1068.6,48055000.00000001,3285000.0000000005
2023-02-22,10:30:00,1066.7,Open,SHORT,1066.7,48055000.00000001,
2023-02-22,13:35:00,1063.7,Close,None,1063.7,48308000.00000001,3538000.0000000005
2023-02-22,13:40:00,1066.5,Open,LONG,1066.5,48308000.00000001,
2023-02-22,14:25:00,1056.5,Close,None,1056.5,47261000.00000001,2491000.0000000005
2023-02-23,09:25:00,1044.0,Open,SHORT,1044.0,47261000.00000001,
2023-02-23,13:45:00,1037.7,Close,None,1037.7,47844000.00000001,3074000.0000000005
2023-02-23,14:25:00,1044.2,Open,LONG,1044.2,47844000.00000001,
2023-02-24,09:45:00,1040.5,Close,None,1040.5,47427000.00000001,2657000.0000000005
2023-02-24,10:05:00,1037.9,Open,SHORT,1037.9,47427000.00000001,
2023-02-24,13:45:00,1032.9,Close,None,1032.9,47880000.00000001,3110000.0000000005
2023-02-27,09:00:00,1017.4,Open,SHORT,1017.4,47880000.00000001,
2023-02-27,13:00:00,1007.0,Close,None,1007.0,48873000.00000001,4103000.0000000005
2023-02-27,13:20:00,1013.0,Open,LONG,1013.0,48873000.00000001,
2023-02-27,14:15:00,1010.7,Close,None,1010.7,48596000.00000001,3826000.0000000005
2023-02-28,09:00:00,1016.2,Open,LONG,1016.2,48596000.00000001,
2023-02-28,11:10:00,1018.9,Close,None,1018.9,48819000.00000001,4049000.0000000005
2023-02-28,11:20:00,1018.2,Open,SHORT,1018.2,48819000.00000001,
2023-03-01,10:20:00,1006.1,Close,None,1006.1,49982000.00000001,5212000.0
2023-03-01,10:25:00,1009.5,Open,LONG,1009.5,49982000.00000001,
2023-03-01,13:50:00,1020.6,Close,None,1020.6,51045000.00000001,6275000.0
2023-03-01,14:15:00,1028.6,Open,LONG,1028.6,51045000.00000001,
2023-03-02,10:20:00,1030.0,Close,None,1030.0,51138000.00000001,6368000.0
2023-03-02,11:15:00,1025.9,Open,SHORT,1025.9,51138000.00000001,
2023-03-02,11:25:00,1027.9,Close,None,1027.9,50891000.00000001,6121000.0
2023-03-02,14:20:00,1029.5,Open,LONG,1029.5,50891000.00000001,
2023-03-02,14:25:00,1024.7,Close,None,1024.7,50364000.00000001,5594000.0
2023-03-03,09:00:00,1029.8,Open,LONG,1029.8,50364000.00000001,
2023-03-03,09:35:00,1028.2,Close,None,1028.2,50157000.00000001,5387000.0
