Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2023-01-03,10:55:00,1015.0,Open,LONG,1015.0,40000000.0,
2023-01-04,10:55:00,1047.4,Close,None,1047.4,43193000.0,3193000.0
2023-01-05,09:05:00,1047.0,Open,LONG,1047.0,43193000.0,
2023-01-05,11:00:00,1047.4,Close,None,1047.4,43186000.0,3186000.0
2023-01-06,10:45:00,1062.3,Open,LONG,1062.3,43186000.0,
2023-01-06,13:20:00,1059.4,Close,None,1059.4,42849000.0,2849000.0
2023-01-06,14:20:00,1048.4,Open,SHORT,1048.4,42849000.0,
2023-01-09,09:00:00,1060.0,Close,None,1060.0,41642000.0,1642000.0
2023-01-09,10:30:00,1062.7,Open,LONG,1062.7,41642000.0,
2023-01-09,10:40:00,1059.7,Close,None,1059.7,41295000.0,1295000.0
2023-01-09,13:55:00,1053.7,Open,SHORT,1053.7,41295000.0,
2023-01-09,14:05:00,1056.0,Close,None,1056.0,41018000.0,1018000.0
2023-01-10,14:15:00,1057.2,Open,LONG,1057.2,41018000.0,
2023-01-10,14:20:00,1054.3,Close,None,1054.3,40681000.0,681000.0
2023-01-11,09:00:00,1062.6,Open,LONG,1062.6,40681000.0,
2023-01-11,13:20:00,1069.2,Close,None,1069.2,41294000.0,1294000.0
2023-01-12,13:45:00,1057.3,Open,SHORT,1057.3,41294000.0,
2023-01-12,13:50:00,1060.0,Close,None,1060.0,40977000.0,977000.0
2023-01-13,09:15:00,1073.9,Open,LONG,1073.9,40977000.0,
2023-01-13,10:10:00,1071.7,Close,None,1071.7,40710000.0,710000.0
2023-01-13,10:20:00,1074.5,Open,LONG,1074.5,40710000.0,
2023-01-13,10:40:00,1071.8,Close,None,1071.8,40393000.0,393000.0
2023-01-16,09:25:00,1072.3,Open,LONG,1072.3,40393000.0,
2023-01-16,09:50:00,1069.4,Close,None,1069.4,40056000.0,56000.0
2023-01-16,10:20:00,1065.8,Open,SHORT,1065.8,40056000.0,
2023-01-16,10:55:00,1068.2,Close,None,1068.2,39769000.0,-231000.0
2023-01-17,09:10:00,1079.1,Open,LONG,1079.1,39769000.0,
2023-01-17,13:45:00,1092.0,Close,None,1092.0,41012000.0,1012000.0
2023-01-17,14:15:00,1098.9,Open,LONG,1098.9,41012000.0,
2023-01-18,13:00:00,1112.3,Close,None,1112.3,42305000.0,2305000.0
2023-01-19,10:05:00,1122.1,Open,LONG,1122.1,42305000.0,
2023-01-19,10:55:00,1119.4,Close,None,1119.4,41988000.0,1988000.0
2023-01-19,14:00:00,1120.3,Open,LONG,1120.3,41988000.0,
2023-01-19,14:25:00,1121.0,Close_Future_Expired,None,1121.0,42011000.00000001,70000.00000000454
2023-01-27,11:10:00,1141.8,Open,LONG,1141.8,42011000.00000001,
2023-01-27,13:05:00,1140.5,Close,None,1140.5,41834000.00000001,-106999.99999999546
2023-01-27,13:50:00,1137.1,Open,SHORT,1137.1,41834000.00000001,
2023-01-30,09:55:00,1127.3,Close,None,1127.3,42767000.00000001,826000.0000000045
2023-01-30,13:35:00,1122.5,Open,SHORT,1122.5,42767000.00000001,
2023-01-30,13:55:00,1124.8,Close,None,1124.8,42490000.00000001,549000.0000000047
2023-01-30,14:05:00,1119.0,Open,SHORT,1119.0,42490000.00000001,
2023-01-31,13:10:00,1100.5,Close,None,1100.5,44293000.00000001,2352000.0000000047
2023-02-01,09:00:00,1128.7,Open,LONG,1128.7,44293000.00000001,
2023-02-01,09:10:00,1126.6,Close,None,1126.6,44036000.00000001,2095000.0000000047
2023-02-01,09:15:00,1126.0,Open,LONG,1126.0,44036000.00000001,
2023-02-01,09:25:00,1123.9,Close,None,1123.9,43779000.00000001,1838000.0000000047
2023-02-01,13:45:00,1121.6,Open,LONG,1121.6,43779000.00000001,
2023-02-01,13:50:00,1114.8,Close,None,1114.8,43052000.00000001,1111000.0000000047
2023-02-02,09:10:00,1092.0,Open,SHORT,1092.0,43052000.00000001,
