Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2023-01-03,10:10:00,1011.9,Open,LONG,1011.9,40000000.0,
2023-01-04,10:55:00,1047.4,Close,None,1047.4,43503000.0,3503000.0
2023-01-04,13:35:00,1047.0,Open,LONG,1047.0,43503000.0,
2023-01-04,13:55:00,1039.3,Close,None,1039.3,42686000.0,2686000.0
2023-01-05,09:00:00,1046.0,Open,LONG,1046.0,42686000.0,
2023-01-05,10:50:00,1047.8,Close,None,1047.8,42819000.0,2819000.0
2023-01-05,13:10:00,1048.8,Open,LONG,1048.8,42819000.0,
2023-01-06,09:00:00,1051.4,Close,None,1051.4,43032000.0,3032000.0
2023-01-06,09:30:00,1053.7,Open,LONG,1053.7,43032000.0,
2023-01-06,13:20:00,1059.4,Close,None,1059.4,43555000.0,3555000.0
2023-01-06,13:45:00,1056.5,Open,SHORT,1056.5,43555000.0,
2023-01-09,09:00:00,1060.0,Close,None,1060.0,43158000.0,3158000.0
2023-01-09,09:30:00,1060.0,Open,LONG,1060.0,43158000.0,
2023-01-09,09:45:00,1057.6,Close,None,1057.6,42871000.0,2871000.0
2023-01-09,10:05:00,1059.3,Open,LONG,1059.3,42871000.0,
2023-01-09,11:20:00,1059.6,Close,None,1059.6,42854000.0,2854000.0
2023-01-09,13:40:00,1054.2,Open,SHORT,1054.2,42854000.0,
2023-01-10,09:05:00,1056.3,Close,None,1056.3,42597000.0,2597000.0
2023-01-10,10:05:00,1053.0,Open,SHORT,1053.0,42597000.0,
2023-01-10,13:05:00,1052.5,Close,None,1052.5,42600000.0,2600000.0
2023-01-10,13:45:00,1059.2,Open,LONG,1059.2,42600000.0,
2023-01-10,14:00:00,1054.7,Close,None,1054.7,42103000.0,2103000.0
2023-01-10,14:10:00,1059.0,Open,LONG,1059.0,42103000.0,
2023-01-10,14:20:00,1054.3,Close,None,1054.3,41586000.0,1586000.0
2023-01-11,09:00:00,1062.6,Open,LONG,1062.6,41586000.0,
2023-01-11,13:20:00,1069.2,Close,None,1069.2,42199000.0,2199000.0
2023-01-12,09:40:00,1067.1,Open,LONG,1067.1,42199000.0,
2023-01-12,10:05:00,1066.3,Close,None,1066.3,42072000.0,2072000.0
2023-01-12,10:20:00,1063.0,Open,SHORT,1063.0,42072000.0,
2023-01-12,13:50:00,1060.0,Close,None,1060.0,42325000.0,2325000.0
2023-01-13,09:05:00,1071.5,Open,LONG,1071.5,42325000.0,
2023-01-13,11:15:00,1069.8,Close,None,1069.8,42108000.0,2108000.0
2023-01-13,13:25:00,1068.1,Open,SHORT,1068.1,42108000.0,
2023-01-13,13:35:00,1070.6,Close,None,1070.6,41811000.0,1811000.0
2023-01-13,14:15:00,1065.1,Open,SHORT,1065.1,41811000.0,
2023-01-16,09:00:00,1072.7,Close,None,1072.7,41004000.0,1004000.0
2023-01-16,09:15:00,1073.4,Open,LONG,1073.4,41004000.0,
2023-01-16,09:50:00,1069.4,Close,None,1069.4,40557000.0,557000.0
2023-01-16,10:20:00,1065.8,Open,SHORT,1065.8,40557000.0,
2023-01-16,10:55:00,1068.2,Close,None,1068.2,40270000.0,270000.0
2023-01-16,13:55:00,1070.7,Open,LONG,1070.7,40270000.0,
2023-01-17,13:45:00,1092.0,Close,None,1092.0,42353000.0,2353000.0
2023-01-17,14:15:00,1098.9,Open,LONG,1098.9,42353000.0,
2023-01-18,13:00:00,1112.3,Close,None,1112.3,43646000.0,3646000.0
2023-01-18,13:30:00,1114.2,Open,LONG,1114.2,43646000.0,
2023-01-18,13:40:00,1110.4,Close,None,1110.4,43219000.0,3219000.0
2023-01-18,13:45:00,1116.2,Open,LONG,1116.2,43219000.0,
2023-01-19,09:00:00,1113.5,Close,None,1113.5,42902000.0,2902000.0
2023-01-19,10:05:00,1122.1,Open,LONG,1122.1,42902000.0,
2023-01-19,11:00:00,1118.6,Close,None,1118.6,42505000.0,2505000.0
2023-01-19,13:50:00,1119.9,Open,LONG,1119.9,42505000.0,
2023-01-19,14:25:00,1121.0,Close_Future_Expired,None,1121.0,42567999.99999999,109999.9999999909
2023-01-27,10:30:00,1138.2,Open,SHORT,1138.2,42567999.99999999,
2023-01-27,10:35:00,1140.2,Close,None,1140.2,42320999.99999999,-137000.00000000908
2023-01-27,11:00:00,1140.8,Open,LONG,1140.8,42320999.99999999,
2023-01-27,13:05:00,1140.5,Close,None,1140.5,42243999.99999999,-214000.00000000908
2023-01-27,13:50:00,1137.1,Open,SHORT,1137.1,42243999.99999999,
2023-01-30,09:55:00,1127.3,Close,None,1127.3,43176999.99999999,718999.9999999909
2023-01-30,10:45:00,1122.4,Open,SHORT,1122.4,43176999.99999999,
2023-01-30,13:15:00,1125.3,Close,None,1125.3,42839999.99999999,381999.9999999909
2023-01-30,13:35:00,1122.5,Open,SHORT,1122.5,42839999.99999999,
2023-01-30,13:55:00,1124.8,Close,None,1124.8,42562999.99999999,104999.99999999098
2023-01-30,14:00:00,1120.5,Open,SHORT,1120.5,42562999.99999999,
2023-01-31,13:10:00,1100.5,Close,None,1100.5,44515999.99999999,2057999.999999991
2023-01-31,13:55:00,1108.0,Open,LONG,1108.0,44515999.99999999,
2023-02-01,10:40:00,1116.8,Close,None,1116.8,45348999.99999999,2890999.9999999907
2023-02-01,11:00:00,1113.2,Open,SHORT,1113.2,45348999.99999999,
2023-02-01,13:25:00,1118.3,Close,None,1118.3,44791999.99999999,2333999.9999999907
2023-02-01,13:35:00,1121.7,Open,LONG,1121.7,44791999.99999999,
2023-02-01,13:50:00,1114.8,Close,None,1114.8,44054999.99999999,1596999.9999999907
2023-02-01,14:05:00,1106.1,Open,SHORT,1106.1,44054999.99999999,
2023-02-01,14:20:00,1093.0,Close,None,1093.0,45317999.99999999,2859999.9999999907
2023-02-02,09:00:00,1092.5,Open,SHORT,1092.5,45317999.99999999,
2023-02-02,11:10:00,1094.4,Close,None,1094.4,45080999.99999999,2622999.9999999907
2023-02-02,13:55:00,1095.9,Open,LONG,1095.9,45080999.99999999,
2023-02-02,14:10:00,1089.5,Close,None,1089.5,44393999.99999999,1935999.9999999907
2023-02-03,11:05:00,1088.0,Open,SHORT,1088.0,44393999.99999999,
2023-02-03,13:00:00,1090.0,Close,None,1090.0,44146999.99999999,1688999.9999999907
2023-02-03,13:20:00,1087.0,Open,SHORT,1087.0,44146999.99999999,
2023-02-06,10:50:00,1077.6,Close,None,1077.6,45039999.99999999,2581999.9999999907
2023-02-06,11:15:00,1081.0,Open,LONG,1081.0,45039999.99999999,
2023-02-06,13:35:00,1079.1,Close,None,1079.1,44802999.99999999,2344999.9999999907
2023-02-06,14:15:00,1087.9,Open,LONG,1087.9,44802999.99999999,
2023-02-07,10:45:00,1087.6,Close,None,1087.6,44725999.99999999,2267999.9999999907
2023-02-07,11:15:00,1085.6,Open,SHORT,1085.6,44725999.99999999,
2023-02-07,13:55:00,1078.8,Close,None,1078.8,45358999.99999999,2900999.9999999907
2023-02-07,14:05:00,1076.4,Open,SHORT,1076.4,45358999.99999999,
2023-02-08,09:00:00,1071.0,Close,None,1071.0,45851999.99999999,3393999.9999999907
2023-02-08,10:55:00,1072.5,Open,SHORT,1072.5,45851999.99999999,
2023-02-08,13:30:00,1071.8,Close,None,1071.8,45874999.99999999,3416999.9999999907
2023-02-08,14:00:00,1077.7,Open,LONG,1077.7,45874999.99999999,
2023-02-08,14:20:00,1072.8,Close,None,1072.8,45337999.99999999,2879999.9999999907
2023-02-09,09:05:00,1067.9,Open,SHORT,1067.9,45337999.99999999,
2023-02-09,10:15:00,1069.0,Close,None,1069.0,45180999.99999999,2722999.9999999907
2023-02-09,13:25:00,1069.9,Open,LONG,1069.9,45180999.99999999,
2023-02-09,13:30:00,1066.9,Close,None,1066.9,44833999.99999999,2375999.9999999907
2023-02-09,13:45:00,1070.8,Open,LONG,1070.8,44833999.99999999,
2023-02-09,14:10:00,1068.0,Close,None,1068.0,44506999.99999999,2048999.9999999907
2023-02-09,14:15:00,1072.2,Open,LONG,1072.2,44506999.99999999,
2023-02-09,14:25:00,1062.0,Close,None,1062.0,43439999.99999999,981999.9999999907
