Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2023-01-03,13:15:00,1020.2,Open,LONG,1020.2,40000000.0,
2023-01-04,10:55:00,1047.4,Close,None,1047.4,42673000.0,2673000.0
2023-01-05,09:05:00,1047.0,Open,LONG,1047.0,42673000.0,
2023-01-05,11:00:00,1047.4,Close,None,1047.4,42666000.0,2666000.0
2023-01-05,14:10:00,1058.5,Open,LONG,1058.5,42666000.0,
2023-01-05,14:25:00,1054.2,Close,None,1054.2,42189000.0,2189000.0
2023-01-06,09:25:00,1053.0,Open,LONG,1053.0,42189000.0,
2023-01-06,13:20:00,1059.4,Close,None,1059.4,42782000.0,2782000.0
2023-01-09,09:25:00,1059.9,Open,LONG,1059.9,42782000.0,
2023-01-09,09:45:00,1057.6,Close,None,1057.6,42505000.0,2505000.0
2023-01-09,10:00:00,1058.2,Open,LONG,1058.2,42505000.0,
2023-01-09,10:40:00,1059.7,Close,None,1059.7,42608000.0,2608000.0
2023-01-11,09:00:00,1062.6,Open,LONG,1062.6,42608000.0,
2023-01-11,13:20:00,1069.2,Close,None,1069.2,43221000.0,3221000.0
2023-01-12,09:40:00,1067.1,Open,LONG,1067.1,43221000.0,
2023-01-12,10:05:00,1066.3,Close,None,1066.3,43094000.0,3094000.0
2023-01-13,09:15:00,1073.9,Open,LONG,1073.9,43094000.0,
2023-01-13,11:15:00,1069.8,Close,None,1069.8,42637000.0,2637000.0
2023-01-16,09:25:00,1072.3,Open,LONG,1072.3,42637000.0,
2023-01-16,09:50:00,1069.4,Close,None,1069.4,42300000.0,2300000.0
2023-01-17,09:20:00,1080.2,Open,LONG,1080.2,42300000.0,
2023-01-17,13:45:00,1092.0,Close,None,1092.0,43433000.0,3433000.0
2023-01-18,09:00:00,1105.4,Open,LONG,1105.4,43433000.0,
2023-01-18,13:00:00,1112.3,Close,None,1112.3,44076000.0,4076000.0
2023-01-19,10:05:00,1122.1,Open,LONG,1122.1,44076000.0,
2023-01-19,11:00:00,1118.6,Close,None,1118.6,43679000.0,3679000.0
2023-01-19,14:00:00,1120.3,Open,LONG,1120.3,43679000.0,
2023-01-19,14:25:00,1121.0,Close_Future_Expired,None,1121.0,43702000.00000001,70000.00000000454
2023-01-27,10:45:00,1141.3,Open,LONG,1141.3,43702000.00000001,
2023-01-27,13:05:00,1140.5,Close,None,1140.5,43575000.00000001,-56999.99999999546
2023-01-27,14:25:00,1124.9,Open,SHORT,1124.9,43575000.00000001,
2023-01-31,13:10:00,1100.5,Close,None,1100.5,45968000.00000001,2336000.0000000047
2023-01-31,13:55:00,1108.0,Open,LONG,1108.0,45968000.00000001,
2023-02-01,09:45:00,1122.3,Close,None,1122.3,47351000.00000001,3719000.0000000047
2023-02-06,09:10:00,1072.8,Open,SHORT,1072.8,47351000.00000001,
2023-02-06,10:50:00,1077.6,Close,None,1077.6,46824000.00000001,3192000.0000000047
2023-02-06,13:50:00,1080.9,Open,LONG,1080.9,46824000.00000001,
2023-02-06,14:00:00,1078.2,Close,None,1078.2,46507000.00000001,2875000.0000000047
2023-02-07,09:05:00,1089.8,Open,LONG,1089.8,46507000.00000001,
2023-02-07,10:45:00,1087.6,Close,None,1087.6,46240000.00000001,2608000.0000000047
2023-02-08,14:00:00,1077.7,Open,LONG,1077.7,46240000.00000001,
2023-02-08,14:20:00,1072.8,Close,None,1072.8,45703000.00000001,2071000.0000000047
2023-02-13,09:00:00,1045.5,Open,SHORT,1045.5,45703000.00000001,
2023-02-13,14:15:00,1033.9,Close,None,1033.9,46816000.00000001,3184000.0000000047
2023-02-14,10:10:00,1037.4,Open,LONG,1037.4,46816000.00000001,
2023-02-14,10:20:00,1035.3,Close,None,1035.3,46559000.00000001,2927000.0000000047
2023-02-15,09:55:00,1035.3,Open,LONG,1035.3,46559000.00000001,
2023-02-15,10:15:00,1040.9,Close,None,1040.9,47072000.00000001,3440000.0000000047
2023-02-15,10:25:00,1047.0,Open,LONG,1047.0,47072000.00000001,
2023-02-15,11:00:00,1043.0,Close,None,1043.0,46625000.00000001,2993000.0000000047
2023-02-16,10:00:00,1044.7,Open,LONG,1044.7,46625000.00000001,
2023-02-16,13:05:00,1042.8,Close,None,1042.8,46388000.00000001,2756000.0000000047
2023-02-16,13:55:00,1044.2,Open,LONG,1044.2,46388000.00000001,
2023-02-16,14:25:00,1052.5,Close_Future_Expired,None,1052.5,47171000.0,829999.9999999955
2023-02-20,09:10:00,1050.7,Open,LONG,1050.7,47171000.0,
2023-02-21,11:00:00,1083.8,Close,None,1083.8,50434000.0,4092999.999999996
2023-02-22,09:15:00,1066.0,Open,SHORT,1066.0,50434000.0,
2023-02-22,13:35:00,1063.7,Close,None,1063.7,50617000.0,4275999.999999995
2023-02-23,09:25:00,1044.0,Open,SHORT,1044.0,50617000.0,
2023-02-23,11:05:00,1036.5,Close,None,1036.5,51320000.0,4978999.999999995
2023-02-24,09:00:00,1046.2,Open,LONG,1046.2,51320000.0,
2023-02-24,09:20:00,1042.0,Close,None,1042.0,50853000.0,4511999.999999995
