Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2023-01-03,09:50:00,1012.1,Open,LONG,1012.1,40000000.0,
2023-01-04,13:55:00,1039.3,Close,None,1039.3,42673000.0,2673000.0
2023-01-05,09:05:00,1047.0,Open,LONG,1047.0,42673000.0,
2023-01-05,11:15:00,1046.5,Close,None,1046.5,42576000.0,2576000.0
2023-01-05,13:10:00,1048.8,Open,LONG,1048.8,42576000.0,
2023-01-06,09:15:00,1050.9,Close,None,1050.9,42739000.0,2739000.0
2023-01-06,09:30:00,1053.7,Open,LONG,1053.7,42739000.0,
2023-01-06,13:30:00,1057.0,Close,None,1057.0,43022000.0,3022000.0
2023-01-09,09:30:00,1060.0,Open,LONG,1060.0,43022000.0,
2023-01-09,09:50:00,1056.0,Close,None,1056.0,42575000.0,2575000.0
2023-01-09,10:30:00,1062.7,Open,LONG,1062.7,42575000.0,
2023-01-09,13:00:00,1058.6,Close,None,1058.6,42118000.0,2118000.0
2023-01-10,13:45:00,1059.2,Open,LONG,1059.2,42118000.0,
2023-01-10,14:20:00,1054.3,Close,None,1054.3,41581000.0,1581000.0
2023-01-11,09:00:00,1062.6,Open,LONG,1062.6,41581000.0,
2023-01-11,13:40:00,1065.8,Close,None,1065.8,41854000.0,1854000.0
2023-01-12,09:15:00,1066.5,Open,LONG,1066.5,41854000.0,
2023-01-12,10:05:00,1066.3,Close,None,1066.3,41787000.0,1787000.0
2023-01-13,09:05:00,1071.5,Open,LONG,1071.5,41787000.0,
2023-01-13,13:05:00,1068.1,Close,None,1068.1,41400000.0,1400000.0
2023-01-16,09:25:00,1072.3,Open,LONG,1072.3,41400000.0,
2023-01-16,09:50:00,1069.4,Close,None,1069.4,41063000.0,1063000.0
2023-01-16,13:45:00,1072.2,Open,LONG,1072.2,41063000.0,
2023-01-19,11:05:00,1117.7,Close,None,1117.7,45566000.0,5566000.0
2023-01-19,13:50:00,1119.9,Open,LONG,1119.9,45566000.0,
2023-01-19,14:25:00,1121.0,Close_Future_Expired,None,1121.0,45628999.99999999,109999.9999999909
2023-01-27,10:45:00,1141.3,Open,LONG,1141.3,45628999.99999999,
2023-01-27,13:45:00,1139.0,Close,None,1139.0,45351999.99999999,-167000.00000000902
2023-01-27,13:55:00,1133.5,Open,SHORT,1133.5,45351999.99999999,
