Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2023-01-03,13:15:00,1020.2,Open,LONG,1020.2,40000000.0,
2023-01-04,11:15:00,1044.7,Close,None,1044.7,42403000.0,2403000.0
2023-01-05,09:55:00,1049.4,Open,LONG,1049.4,42403000.0,
2023-01-05,10:45:00,1048.0,Close,None,1048.0,42216000.0,2216000.0
2023-01-05,13:50:00,1055.0,Open,LONG,1055.0,42216000.0,
2023-01-06,09:00:00,1051.4,Close,None,1051.4,41809000.0,1809000.0
2023-01-06,09:55:00,1057.8,Open,LONG,1057.8,41809000.0,
2023-01-06,13:15:00,1060.8,Close,None,1060.8,42062000.0,2062000.0
2023-01-06,14:20:00,1048.4,Open,SHORT,1048.4,42062000.0,
2023-01-09,09:00:00,1060.0,Close,None,1060.0,40855000.0,855000.0
2023-01-09,10:30:00,1062.7,Open,LONG,1062.7,40855000.0,
2023-01-09,10:40:00,1059.7,Close,None,1059.7,40508000.0,508000.0
2023-01-09,13:55:00,1053.7,Open,SHORT,1053.7,40508000.0,
2023-01-09,14:05:00,1056.0,Close,None,1056.0,40231000.0,231000.00000000006
2023-01-09,14:20:00,1050.9,Open,SHORT,1050.9,40231000.0,
2023-01-10,09:00:00,1055.0,Close,None,1055.0,39774000.0,-225999.99999999988
2023-01-10,10:05:00,1053.0,Open,SHORT,1053.0,39774000.0,
2023-01-10,13:05:00,1052.5,Close,None,1052.5,39777000.0,-222999.99999999988
2023-01-10,13:45:00,1059.2,Open,LONG,1059.2,39777000.0,
2023-01-10,14:00:00,1054.7,Close,None,1054.7,39280000.0,-719999.9999999999
2023-01-11,09:00:00,1062.6,Open,LONG,1062.6,39280000.0,
2023-01-11,13:25:00,1068.1,Close,None,1068.1,39783000.0,-216999.99999999988
2023-01-12,09:45:00,1068.3,Open,LONG,1068.3,39783000.0,
2023-01-12,10:05:00,1066.3,Close,None,1066.3,39536000.0,-463999.9999999999
2023-01-12,10:15:00,1064.7,Open,SHORT,1064.7,39536000.0,
2023-01-12,14:00:00,1062.4,Close,None,1062.4,39719000.0,-280999.9999999999
2023-01-13,09:05:00,1071.5,Open,LONG,1071.5,39719000.0,
2023-01-13,10:50:00,1070.8,Close,None,1070.8,39602000.0,-397999.9999999999
2023-01-13,13:20:00,1068.6,Open,SHORT,1068.6,39602000.0,
2023-01-13,13:35:00,1070.6,Close,None,1070.6,39355000.0,-644999.9999999999
2023-01-16,10:20:00,1065.8,Open,SHORT,1065.8,39355000.0,
2023-01-16,10:55:00,1068.2,Close,None,1068.2,39068000.0,-931999.9999999999
2023-01-16,14:25:00,1073.7,Open,LONG,1073.7,39068000.0,
2023-01-17,13:55:00,1087.2,Close,None,1087.2,40371000.0,371000.0000000001
2023-01-17,14:15:00,1098.9,Open,LONG,1098.9,40371000.0,
2023-01-18,13:40:00,1110.4,Close,None,1110.4,41474000.0,1474000.0
2023-01-19,10:05:00,1122.1,Open,LONG,1122.1,41474000.0,
2023-01-19,10:55:00,1119.4,Close,None,1119.4,41157000.0,1157000.0
2023-01-27,09:00:00,1139.4,Open,LONG,1139.4,41157000.0,
2023-01-27,13:45:00,1139.0,Close,None,1139.0,41070000.0,1070000.0
2023-01-27,13:55:00,1133.5,Open,SHORT,1133.5,41070000.0,
2023-01-30,13:15:00,1125.3,Close,None,1125.3,41843000.0,1843000.0
2023-01-30,13:35:00,1122.5,Open,SHORT,1122.5,41843000.0,
2023-01-30,13:55:00,1124.8,Close,None,1124.8,41566000.0,1566000.0
2023-01-30,14:05:00,1119.0,Open,SHORT,1119.0,41566000.0,
2023-01-31,13:30:00,1103.3,Close,None,1103.3,43089000.0,3089000.0
2023-01-31,13:55:00,1108.0,Open,LONG,1108.0,43089000.0,
2023-02-01,10:40:00,1116.8,Close,None,1116.8,43922000.0,3922000.0
2023-02-01,10:50:00,1113.9,Open,SHORT,1113.9,43922000.0,
2023-02-01,11:10:00,1116.4,Close,None,1116.4,43625000.0,3625000.0
2023-02-01,11:25:00,1113.5,Open,SHORT,1113.5,43625000.0,
2023-02-01,13:15:00,1116.0,Close,None,1116.0,43328000.0,3328000.0
2023-02-01,13:45:00,1121.6,Open,LONG,1121.6,43328000.0,
2023-02-01,13:50:00,1114.8,Close,None,1114.8,42601000.0,2601000.0
2023-02-02,09:10:00,1092.0,Open,SHORT,1092.0,42601000.0,
2023-02-02,10:50:00,1092.9,Close,None,1092.9,42464000.0,2464000.0
2023-02-03,13:25:00,1087.2,Open,SHORT,1087.2,42464000.0,
2023-02-06,10:30:00,1076.1,Close,None,1076.1,43527000.0,3527000.0
2023-02-06,11:15:00,1081.0,Open,LONG,1081.0,43527000.0,
2023-02-06,13:35:00,1079.1,Close,None,1079.1,43290000.0,3290000.0
2023-02-07,09:05:00,1089.8,Open,LONG,1089.8,43290000.0,
2023-02-07,09:25:00,1087.8,Close,None,1087.8,43043000.0,3043000.0
2023-02-07,09:45:00,1090.9,Open,LONG,1090.9,43043000.0,
2023-02-07,10:30:00,1088.9,Close,None,1088.9,42796000.0,2796000.0
2023-02-07,10:55:00,1085.5,Open,SHORT,1085.5,42796000.0,
2023-02-08,09:55:00,1073.8,Close,None,1073.8,43919000.0,3919000.0
2023-02-08,11:10:00,1069.6,Open,SHORT,1069.6,43919000.0,
2023-02-08,13:30:00,1071.8,Close,None,1071.8,43652000.0,3652000.0
2023-02-08,14:00:00,1077.7,Open,LONG,1077.7,43652000.0,
2023-02-08,14:20:00,1072.8,Close,None,1072.8,43115000.0,3115000.0
2023-02-09,09:05:00,1067.9,Open,SHORT,1067.9,43115000.0,
2023-02-09,10:15:00,1069.0,Close,None,1069.0,42958000.0,2958000.0
2023-02-10,09:05:00,1057.7,Open,SHORT,1057.7,42958000.0,
2023-02-13,14:15:00,1033.9,Close,None,1033.9,45291000.0,5291000.0
2023-02-14,13:25:00,1033.0,Open,SHORT,1033.0,45291000.0,
2023-02-14,13:35:00,1035.3,Close,None,1035.3,45014000.0,5014000.0
2023-02-15,09:50:00,1035.7,Open,LONG,1035.7,45014000.0,
2023-02-15,13:15:00,1041.3,Close,None,1041.3,45527000.0,5527000.0
2023-02-15,14:05:00,1035.3,Open,SHORT,1035.3,45527000.0,
2023-02-16,09:00:00,1042.9,Close,None,1042.9,44720000.0,4720000.0
2023-02-16,09:10:00,1044.8,Open,LONG,1044.8,44720000.0,
2023-02-16,13:00:00,1043.8,Close,None,1043.8,44573000.0,4573000.0
2023-02-16,14:00:00,1048.5,Open,LONG,1048.5,44573000.0,
2023-02-16,14:25:00,1052.5,Close_Future_Expired,None,1052.5,44926000.0,400000.0
2023-02-17,10:45:00,1045.7,Open,SHORT,1045.7,44926000.0,
2023-02-17,13:35:00,1047.5,Close,None,1047.5,44699000.0,173000.0
