Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2023-01-03,10:15:00,1012.5,Open,LONG,1012.5,40000000.0,
2023-01-04,13:55:00,1039.3,Close,None,1039.3,42633000.0,2633000.0
2023-01-05,09:55:00,1049.4,Open,LONG,1049.4,42633000.0,
2023-01-05,11:15:00,1046.5,Close,None,1046.5,42296000.0,2296000.0
2023-01-05,13:50:00,1055.0,Open,LONG,1055.0,42296000.0,
2023-01-06,09:00:00,1051.4,Close,None,1051.4,41889000.0,1889000.0
2023-01-06,09:55:00,1057.8,Open,LONG,1057.8,41889000.0,
2023-01-06,13:30:00,1057.0,Close,None,1057.0,41762000.0,1762000.0
2023-01-06,14:15:00,1050.4,Open,SHORT,1050.4,41762000.0,
2023-01-09,09:00:00,1060.0,Close,None,1060.0,40755000.0,755000.0
2023-01-09,10:30:00,1062.7,Open,LONG,1062.7,40755000.0,
2023-01-09,13:00:00,1058.6,Close,None,1058.6,40298000.0,298000.00000000006
2023-01-09,13:55:00,1053.7,Open,SHORT,1053.7,40298000.0,
2023-01-10,09:10:00,1056.8,Close,None,1056.8,39941000.0,-58999.99999999994
2023-01-10,13:45:00,1059.2,Open,LONG,1059.2,39941000.0,
2023-01-10,14:00:00,1054.7,Close,None,1054.7,39444000.0,-556000.0
2023-01-11,09:00:00,1062.6,Open,LONG,1062.6,39444000.0,
2023-01-11,13:40:00,1065.8,Close,None,1065.8,39717000.0,-282999.99999999994
2023-01-12,09:45:00,1068.3,Open,LONG,1068.3,39717000.0,
2023-01-12,10:05:00,1066.3,Close,None,1066.3,39470000.0,-529999.9999999999
2023-01-12,10:20:00,1063.0,Open,SHORT,1063.0,39470000.0,
2023-01-12,14:00:00,1062.4,Close,None,1062.4,39483000.0,-516999.9999999999
2023-01-13,09:05:00,1071.5,Open,LONG,1071.5,39483000.0,
2023-01-13,13:05:00,1068.1,Close,None,1068.1,39096000.0,-903999.9999999999
2023-01-16,10:20:00,1065.8,Open,SHORT,1065.8,39096000.0,
2023-01-16,11:00:00,1068.6,Close,None,1068.6,38769000.0,-1230999.9999999998
2023-01-16,14:25:00,1073.7,Open,LONG,1073.7,38769000.0,
2023-01-19,11:05:00,1117.7,Close,None,1117.7,43122000.0,3122000.0
2023-01-27,09:00:00,1139.4,Open,LONG,1139.4,43122000.0,
2023-01-27,13:50:00,1137.1,Close,None,1137.1,42845000.0,2845000.0
2023-01-27,14:10:00,1132.2,Open,SHORT,1132.2,42845000.0,
2023-01-31,13:45:00,1109.5,Close,None,1109.5,45068000.0,5068000.0
2023-02-01,09:15:00,1126.0,Open,LONG,1126.0,45068000.0,
2023-02-01,09:45:00,1122.3,Close,None,1122.3,44651000.0,4651000.0
2023-02-01,11:25:00,1113.5,Open,SHORT,1113.5,44651000.0,
2023-02-01,13:25:00,1118.3,Close,None,1118.3,44124000.0,4124000.0
2023-02-01,13:45:00,1121.6,Open,LONG,1121.6,44124000.0,
2023-02-01,13:50:00,1114.8,Close,None,1114.8,43397000.0,3397000.0
2023-02-02,09:10:00,1092.0,Open,SHORT,1092.0,43397000.0,
2023-02-02,13:30:00,1095.3,Close,None,1095.3,43020000.0,3020000.0
2023-02-03,13:30:00,1086.0,Open,SHORT,1086.0,43020000.0,
2023-02-06,11:00:00,1079.9,Close,None,1079.9,43583000.0,3583000.0
2023-02-06,13:00:00,1083.4,Open,LONG,1083.4,43583000.0,
2023-02-06,13:35:00,1079.1,Close,None,1079.1,43106000.0,3106000.0
2023-02-07,09:05:00,1089.8,Open,LONG,1089.8,43106000.0,
2023-02-07,10:50:00,1087.0,Close,None,1087.0,42779000.0,2779000.0
2023-02-07,11:25:00,1082.0,Open,SHORT,1082.0,42779000.0,
2023-02-08,10:20:00,1075.6,Close,None,1075.6,43372000.0,3372000.0
2023-02-08,11:10:00,1069.6,Open,SHORT,1069.6,43372000.0,
2023-02-08,13:35:00,1075.0,Close,None,1075.0,42785000.0,2785000.0
2023-02-08,14:00:00,1077.7,Open,LONG,1077.7,42785000.0,
2023-02-08,14:20:00,1072.8,Close,None,1072.8,42248000.0,2248000.0
2023-02-09,09:05:00,1067.9,Open,SHORT,1067.9,42248000.0,
2023-02-09,10:30:00,1070.6,Close,None,1070.6,41931000.0,1931000.0
2023-02-10,09:05:00,1057.7,Open,SHORT,1057.7,41931000.0,
2023-02-13,14:15:00,1033.9,Close,None,1033.9,44264000.0,4264000.0
2023-02-14,13:25:00,1033.0,Open,SHORT,1033.0,44264000.0,
2023-02-15,09:45:00,1034.6,Close,None,1034.6,44057000.0,4057000.0
2023-02-15,10:10:00,1042.9,Open,LONG,1042.9,44057000.0,
2023-02-15,13:30:00,1039.5,Close,None,1039.5,43670000.0,3670000.0
2023-02-15,14:05:00,1035.3,Open,SHORT,1035.3,43670000.0,
2023-02-16,09:00:00,1042.9,Close,None,1042.9,42863000.0,2863000.0
2023-02-16,09:10:00,1044.8,Open,LONG,1044.8,42863000.0,
2023-02-16,13:05:00,1042.8,Close,None,1042.8,42616000.0,2616000.0
2023-02-16,14:00:00,1048.5,Open,LONG,1048.5,42616000.0,
2023-02-16,14:25:00,1052.5,Close_Future_Expired,None,1052.5,42969000.0,400000.0
2023-02-17,10:30:00,1045.9,Open,SHORT,1045.9,42969000.0,
2023-02-17,13:35:00,1047.5,Close,None,1047.5,42762000.0,192999.99999999997
2023-02-20,09:00:00,1050.8,Open,LONG,1050.8,42762000.0,
2023-02-21,14:10:00,1081.4,Close,None,1081.4,45775000.0,3206000.0000000005
2023-02-22,09:00:00,1065.0,Open,SHORT,1065.0,45775000.0,
2023-02-22,09:55:00,1068.6,Close,None,1068.6,45368000.0,2799000.0000000005
2023-02-22,10:30:00,1066.7,Open,SHORT,1066.7,45368000.0,
2023-02-22,13:40:00,1066.5,Close,None,1066.5,45341000.0,2772000.0000000005
2023-02-23,09:25:00,1044.0,Open,SHORT,1044.0,45341000.0,
2023-02-23,14:20:00,1036.5,Close,None,1036.5,46044000.0,3475000.0000000005
2023-02-24,11:00:00,1033.5,Open,SHORT,1033.5,46044000.0,
2023-02-24,14:20:00,1032.2,Close,None,1032.2,46127000.0,3558000.0000000005
2023-02-27,09:00:00,1017.4,Open,SHORT,1017.4,46127000.0,
2023-02-27,13:20:00,1013.0,Close,None,1013.0,46520000.0,3951000.0000000005
2023-02-28,09:10:00,1019.2,Open,LONG,1019.2,46520000.0,
2023-02-28,13:00:00,1017.5,Close,None,1017.5,46303000.0,3734000.0000000005
2023-02-28,14:15:00,1008.6,Open,SHORT,1008.6,46303000.0,
2023-03-01,10:25:00,1009.5,Close,None,1009.5,46166000.0,3597000.0000000005
2023-03-01,10:55:00,1016.0,Open,LONG,1016.0,46166000.0,
2023-03-02,10:35:00,1026.8,Close,None,1026.8,47199000.0,4630000.0
2023-03-03,10:30:00,1022.6,Open,SHORT,1022.6,47199000.0,
2023-03-03,14:00:00,1021.0,Close,None,1021.0,47312000.0,4743000.0
2023-03-06,09:30:00,1031.2,Open,LONG,1031.2,47312000.0,
2023-03-06,13:25:00,1027.6,Close,None,1027.6,46905000.0,4336000.0
2023-03-08,09:00:00,1016.1,Open,SHORT,1016.1,46905000.0,
2023-03-08,10:20:00,1020.7,Close,None,1020.7,46398000.0,3829000.0
2023-03-08,13:30:00,1023.8,Open,LONG,1023.8,46398000.0,
2023-03-10,09:00:00,1042.0,Close,None,1042.0,48171000.0,5602000.0
2023-03-10,11:00:00,1037.9,Open,SHORT,1037.9,48171000.0,
2023-03-10,13:40:00,1041.6,Close,None,1041.6,47754000.0,5185000.0
2023-03-10,13:55:00,1044.0,Open,LONG,1044.0,47754000.0,
2023-03-10,14:10:00,1036.8,Close,None,1036.8,46987000.0,4418000.0
2023-03-13,09:00:00,1045.5,Open,LONG,1045.5,46987000.0,
2023-03-13,13:30:00,1047.0,Close,None,1047.0,47090000.0,4521000.0
2023-03-14,10:55:00,1042.8,Open,SHORT,1042.8,47090000.0,
2023-03-15,09:00:00,1057.0,Close,None,1057.0,45623000.0,3054000.0
2023-03-15,09:05:00,1056.5,Open,LONG,1056.5,45623000.0,
2023-03-15,09:50:00,1052.8,Close,None,1052.8,45206000.0,2637000.0
2023-03-15,10:10:00,1054.9,Open,LONG,1054.9,45206000.0,
2023-03-16,09:00:00,1058.2,Close,None,1058.2,45489000.0,2920000.0
2023-03-16,09:30:00,1054.1,Open,SHORT,1054.1,45489000.0,
2023-03-16,13:05:00,1054.5,Close,None,1054.5,45402000.0,2833000.0
2023-03-16,14:25:00,1042.8,Open,SHORT,1042.8,45402000.0,
2023-03-17,09:00:00,1055.1,Close_Future_Expired,None,1055.1,44125000.00000001,-1229999.9999999953
2023-03-17,10:15:00,1050.9,Open,SHORT,1050.9,44125000.00000001,
2023-03-21,09:00:00,1029.6,Close,None,1029.6,46208000.00000001,853000.0000000047
2023-03-21,10:55:00,1019.5,Open,SHORT,1019.5,46208000.00000001,
2023-03-21,13:15:00,1024.1,Close,None,1024.1,45701000.00000001,346000.0000000047
2023-03-22,09:00:00,1035.9,Open,LONG,1035.9,45701000.00000001,
2023-03-22,09:55:00,1031.5,Close,None,1031.5,45214000.00000001,-140999.99999999529
2023-03-22,10:30:00,1036.3,Open,LONG,1036.3,45214000.00000001,
2023-03-23,09:00:00,1028.0,Close,None,1028.0,44337000.00000001,-1017999.9999999953
2023-03-23,09:15:00,1029.1,Open,SHORT,1029.1,44337000.00000001,
2023-03-23,10:50:00,1032.1,Close,None,1032.1,43990000.00000001,-1364999.9999999953
2023-03-24,09:00:00,1043.6,Open,LONG,1043.6,43990000.00000001,
2023-03-24,14:10:00,1046.2,Close,None,1046.2,44203000.00000001,-1151999.9999999953
2023-03-27,09:20:00,1042.5,Open,SHORT,1042.5,44203000.00000001,
2023-03-27,10:10:00,1046.2,Close,None,1046.2,43786000.00000001,-1568999.9999999953
2023-03-27,10:40:00,1047.8,Open,LONG,1047.8,43786000.00000001,
2023-03-27,14:25:00,1047.6,Close,None,1047.6,43719000.00000001,-1635999.9999999953
2023-03-28,09:05:00,1055.0,Open,LONG,1055.0,43719000.00000001,
2023-03-28,13:30:00,1054.8,Close,None,1054.8,43652000.00000001,-1702999.9999999953
2023-03-29,09:00:00,1050.4,Open,SHORT,1050.4,43652000.00000001,
2023-03-29,10:00:00,1053.8,Close,None,1053.8,43265000.00000001,-2089999.9999999953
2023-03-29,10:35:00,1050.4,Open,SHORT,1050.4,43265000.00000001,
2023-03-29,13:35:00,1052.1,Close,None,1052.1,43048000.00000001,-2306999.9999999953
2023-03-30,09:05:00,1063.2,Open,LONG,1063.2,43048000.00000001,
2023-03-30,13:40:00,1062.9,Close,None,1062.9,42971000.00000001,-2383999.9999999953
2023-03-31,09:00:00,1066.1,Open,LONG,1066.1,42971000.00000001,
2023-03-31,13:15:00,1070.2,Close,None,1070.2,43334000.00000001,-2020999.9999999953
2023-04-03,09:00:00,1080.9,Open,LONG,1080.9,43334000.00000001,
2023-04-04,10:00:00,1079.3,Close,None,1079.3,43127000.00000001,-2227999.9999999953
2023-04-04,14:20:00,1083.0,Open,LONG,1083.0,43127000.00000001,
2023-04-05,09:00:00,1078.7,Close,None,1078.7,42650000.00000001,-2704999.9999999953
2023-04-05,09:10:00,1078.1,Open,SHORT,1078.1,42650000.00000001,
2023-04-05,10:05:00,1079.9,Close,None,1079.9,42423000.00000001,-2931999.9999999953
2023-04-05,11:15:00,1078.4,Open,SHORT,1078.4,42423000.00000001,
2023-04-05,13:25:00,1079.5,Close,None,1079.5,42266000.00000001,-3088999.9999999953
2023-04-05,14:25:00,1081.0,Open,LONG,1081.0,42266000.00000001,
