Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2023-01-03,10:15:00,1012.5,Open,LONG,1012.5,40000000.0,
2023-01-04,13:55:00,1039.3,Close,None,1039.3,42633000.0,2633000.0
2023-01-05,10:15:00,1051.8,Open,LONG,1051.8,42633000.0,
2023-01-05,10:25:00,1049.8,Close,None,1049.8,42386000.0,2386000.0
2023-01-05,13:50:00,1055.0,Open,LONG,1055.0,42386000.0,
2023-01-06,09:00:00,1051.4,Close,None,1051.4,41979000.0,1979000.0
2023-01-06,09:55:00,1057.8,Open,LONG,1057.8,41979000.0,
2023-01-06,13:20:00,1059.4,Close,None,1059.4,42092000.0,2092000.0
2023-01-10,13:45:00,1059.2,Open,LONG,1059.2,42092000.0,
2023-01-10,13:50:00,1057.4,Close,None,1057.4,41865000.0,1865000.0
2023-01-11,10:40:00,1067.7,Open,LONG,1067.7,41865000.0,
2023-01-11,13:40:00,1065.8,Close,None,1065.8,41628000.0,1628000.0
2023-01-13,09:05:00,1071.5,Open,LONG,1071.5,41628000.0,
2023-01-13,11:15:00,1069.8,Close,None,1069.8,41411000.0,1411000.0
2023-01-17,09:10:00,1079.1,Open,LONG,1079.1,41411000.0,
2023-01-19,11:05:00,1117.7,Close,None,1117.7,45224000.0,5224000.0
2023-01-27,09:00:00,1139.4,Open,LONG,1139.4,45224000.0,
2023-01-27,13:50:00,1137.1,Close,None,1137.1,44947000.0,4947000.0
2023-01-27,14:10:00,1132.2,Open,SHORT,1132.2,44947000.0,
2023-01-30,13:20:00,1125.8,Close,None,1125.8,45540000.0,5540000.0
2023-01-31,09:05:00,1107.4,Open,SHORT,1107.4,45540000.0,
2023-01-31,13:45:00,1109.5,Close,None,1109.5,45283000.0,5283000.0
2023-02-01,09:15:00,1126.0,Open,LONG,1126.0,45283000.0,
2023-02-01,09:25:00,1123.9,Close,None,1123.9,45026000.0,5026000.0
2023-02-01,09:35:00,1125.6,Open,LONG,1125.6,45026000.0,
2023-02-01,09:45:00,1122.3,Close,None,1122.3,44649000.0,4649000.0
2023-02-06,09:00:00,1075.8,Open,SHORT,1075.8,44649000.0,
2023-02-06,10:50:00,1077.6,Close,None,1077.6,44422000.0,4422000.0
2023-02-07,11:25:00,1082.0,Open,SHORT,1082.0,44422000.0,
2023-02-07,13:20:00,1084.1,Close,None,1084.1,44165000.0,4165000.0
2023-02-07,13:35:00,1077.5,Open,SHORT,1077.5,44165000.0,
2023-02-08,10:20:00,1075.6,Close,None,1075.6,44308000.0,4308000.0
2023-02-10,14:20:00,1046.2,Open,SHORT,1046.2,44308000.0,
2023-02-13,14:15:00,1033.9,Close,None,1033.9,45491000.0,5491000.0
2023-02-15,10:10:00,1042.9,Open,LONG,1042.9,45491000.0,
2023-02-15,10:15:00,1040.9,Close,None,1040.9,45244000.0,5244000.0
2023-02-15,10:25:00,1047.0,Open,LONG,1047.0,45244000.0,
2023-02-15,10:40:00,1044.8,Close,None,1044.8,44977000.0,4977000.0
2023-02-16,14:00:00,1048.5,Open,LONG,1048.5,44977000.0,
2023-02-16,14:25:00,1052.5,Close_Future_Expired,None,1052.5,45330000.0,400000.0
2023-02-20,09:20:00,1055.8,Open,LONG,1055.8,45330000.0,
2023-02-21,11:25:00,1082.5,Close,None,1082.5,47953000.0,3023000.0
2023-02-22,09:00:00,1065.0,Open,SHORT,1065.0,47953000.0,
2023-02-22,09:20:00,1066.6,Close,None,1066.6,47746000.0,2816000.0
2023-02-22,10:40:00,1062.3,Open,SHORT,1062.3,47746000.0,
2023-02-22,11:05:00,1063.8,Close,None,1063.8,47549000.0,2619000.0
2023-02-23,09:25:00,1044.0,Open,SHORT,1044.0,47549000.0,
2023-02-23,14:20:00,1036.5,Close,None,1036.5,48252000.0,3322000.0
2023-02-27,09:30:00,1008.6,Open,SHORT,1008.6,48252000.0,
2023-02-27,09:40:00,1011.0,Close,None,1011.0,47965000.0,3035000.0
2023-02-27,10:50:00,1006.5,Open,SHORT,1006.5,47965000.0,
2023-02-27,13:05:00,1011.0,Close,None,1011.0,47468000.0,2538000.0
2023-03-01,09:05:00,1001.8,Open,SHORT,1001.8,47468000.0,
2023-03-01,10:20:00,1006.1,Close,None,1006.1,46991000.0,2061000.0
2023-03-01,10:55:00,1016.0,Open,LONG,1016.0,46991000.0,
2023-03-02,10:35:00,1026.8,Close,None,1026.8,48024000.0,3094000.0
2023-03-03,11:00:00,1019.3,Open,SHORT,1019.3,48024000.0,
2023-03-03,13:55:00,1020.6,Close,None,1020.6,47847000.0,2917000.0
2023-03-06,09:30:00,1031.2,Open,LONG,1031.2,47847000.0,
2023-03-06,09:35:00,1029.7,Close,None,1029.7,47650000.0,2720000.0
2023-03-06,09:35:00,1029.7,Open,LONG,1029.7,47650000.0,
2023-03-06,13:25:00,1027.6,Close,None,1027.6,47393000.0,2463000.0
2023-03-08,13:30:00,1023.8,Open,LONG,1023.8,47393000.0,
2023-03-10,09:00:00,1042.0,Close,None,1042.0,49166000.0,4236000.0
2023-03-13,10:35:00,1049.6,Open,LONG,1049.6,49166000.0,
2023-03-13,13:30:00,1047.0,Close,None,1047.0,48859000.0,3929000.0
2023-03-14,11:25:00,1039.7,Open,SHORT,1039.7,48859000.0,
2023-03-15,09:00:00,1057.0,Close,None,1057.0,47082000.0,2152000.0
2023-03-15,09:05:00,1056.5,Open,LONG,1056.5,47082000.0,
2023-03-15,09:20:00,1054.5,Close,None,1054.5,46835000.0,1905000.0
2023-03-15,09:35:00,1054.8,Open,LONG,1054.8,46835000.0,
2023-03-15,09:50:00,1052.8,Close,None,1052.8,46588000.0,1658000.0
2023-03-15,10:30:00,1058.4,Open,LONG,1058.4,46588000.0,
2023-03-16,09:00:00,1058.2,Close,None,1058.2,46521000.0,1591000.0
2023-03-16,09:30:00,1054.1,Open,SHORT,1054.1,46521000.0,
2023-03-16,09:45:00,1055.8,Close,None,1055.8,46304000.0,1374000.0
2023-03-20,10:25:00,1031.7,Open,SHORT,1031.7,46304000.0,
2023-03-21,09:00:00,1029.6,Close,None,1029.6,46467000.0,1537000.0
2023-03-21,11:20:00,1014.5,Open,SHORT,1014.5,46467000.0,
2023-03-21,13:00:00,1018.0,Close,None,1018.0,46070000.0,1140000.0
2023-03-22,09:00:00,1035.9,Open,LONG,1035.9,46070000.0,
2023-03-22,09:15:00,1032.7,Close,None,1032.7,45703000.0,773000.0
2023-03-24,09:00:00,1043.6,Open,LONG,1043.6,45703000.0,
2023-03-24,14:10:00,1046.2,Close,None,1046.2,45916000.0,986000.0
2023-03-27,11:05:00,1049.9,Open,LONG,1049.9,45916000.0,
2023-03-27,11:10:00,1048.1,Close,None,1048.1,45689000.0,759000.0
2023-03-28,09:05:00,1055.0,Open,LONG,1055.0,45689000.0,
2023-03-28,13:30:00,1054.8,Close,None,1054.8,45622000.0,692000.0
2023-03-29,09:00:00,1050.4,Open,SHORT,1050.4,45622000.0,
2023-03-29,09:05:00,1051.9,Close,None,1051.9,45425000.0,495000.0
2023-03-30,09:05:00,1063.2,Open,LONG,1063.2,45425000.0,
2023-03-30,09:30:00,1061.6,Close,None,1061.6,45218000.0,288000.0
2023-03-30,09:35:00,1062.0,Open,LONG,1062.0,45218000.0,
2023-03-30,13:40:00,1062.9,Close,None,1062.9,45261000.0,331000.0
2023-03-31,09:20:00,1069.7,Open,LONG,1069.7,45261000.0,
2023-03-31,10:00:00,1068.0,Close,None,1068.0,45044000.0,114000.0
2023-03-31,10:15:00,1069.9,Open,LONG,1069.9,45044000.0,
2023-03-31,13:15:00,1070.2,Close,None,1070.2,45027000.0,97000.0
2023-04-03,09:00:00,1080.9,Open,LONG,1080.9,45027000.0,
2023-04-03,09:05:00,1077.8,Close,None,1077.8,44670000.0,-260000.0
2023-04-03,09:45:00,1080.9,Open,LONG,1080.9,44670000.0,
2023-04-03,09:55:00,1079.3,Close,None,1079.3,44463000.0,-467000.0
2023-04-04,09:10:00,1084.0,Open,LONG,1084.0,44463000.0,
2023-04-04,09:15:00,1081.8,Close,None,1081.8,44196000.0,-734000.0
2023-04-06,09:05:00,1084.1,Open,LONG,1084.1,44196000.0,
2023-04-06,14:15:00,1080.5,Close,None,1080.5,43789000.0,-1141000.0
2023-04-07,09:00:00,1072.0,Open,SHORT,1072.0,43789000.0,
2023-04-07,09:10:00,1073.6,Close,None,1073.6,43582000.0,-1348000.0
2023-04-07,09:15:00,1073.4,Open,SHORT,1073.4,43582000.0,
2023-04-07,14:05:00,1073.4,Close,None,1073.4,43535000.0,-1395000.0
2023-04-10,13:50:00,1074.3,Open,SHORT,1074.3,43535000.0,
2023-04-11,13:40:00,1069.6,Close,None,1069.6,43958000.0,-972000.0
2023-04-11,14:25:00,1077.5,Open,LONG,1077.5,43958000.0,
2023-04-12,09:10:00,1075.6,Close,None,1075.6,43721000.0,-1209000.0
2023-04-14,10:10:00,1074.2,Open,LONG,1074.2,43721000.0,
2023-04-14,10:55:00,1071.5,Close,None,1071.5,43404000.0,-1526000.0
2023-04-14,11:10:00,1070.7,Open,SHORT,1070.7,43404000.0,
2023-04-17,11:25:00,1063.5,Close,None,1063.5,44077000.0,-853000.0
2023-04-18,11:00:00,1061.0,Open,SHORT,1061.0,44077000.0,
2023-04-18,13:05:00,1062.5,Close,None,1062.5,43880000.0,-1050000.0
2023-04-19,13:50:00,1059.6,Open,SHORT,1059.6,43880000.0,
2023-04-20,14:15:00,1053.0,Close,None,1053.0,44493000.0,-437000.0
2023-04-21,10:50:00,1045.0,Open,SHORT,1045.0,44493000.0,
2023-04-21,13:05:00,1046.8,Close,None,1046.8,44266000.0,-664000.0
2023-04-21,14:15:00,1042.0,Open,SHORT,1042.0,44266000.0,
2023-04-24,11:00:00,1044.4,Close,None,1044.4,43979000.0,-951000.0
2023-04-24,11:15:00,1045.8,Open,LONG,1045.8,43979000.0,
2023-04-24,13:10:00,1044.1,Close,None,1044.1,43762000.0,-1168000.0
2023-04-25,13:55:00,1035.4,Open,SHORT,1035.4,43762000.0,
2023-04-26,11:25:00,1031.5,Close,None,1031.5,44105000.0,-825000.0
2023-04-27,09:30:00,1037.5,Open,LONG,1037.5,44105000.0,
2023-04-27,10:20:00,1035.2,Close,None,1035.2,43828000.0,-1102000.0
2023-04-28,13:50:00,1041.3,Open,LONG,1041.3,43828000.0,
2023-05-04,09:10:00,1038.8,Close,None,1038.8,43531000.0,-1399000.0
2023-05-04,11:00:00,1034.9,Open,SHORT,1034.9,43531000.0,
2023-05-04,13:15:00,1037.0,Close,None,1037.0,43274000.0,-1656000.0
2023-05-04,14:20:00,1031.5,Open,SHORT,1031.5,43274000.0,
2023-05-05,09:45:00,1034.1,Close,None,1034.1,42967000.0,-1963000.0
2023-05-08,11:20:00,1039.1,Open,LONG,1039.1,42967000.0,
2023-05-09,11:25:00,1042.9,Close,None,1042.9,43300000.0,-1630000.0
2023-05-10,09:40:00,1045.0,Open,LONG,1045.0,43300000.0,
2023-05-11,14:10:00,1052.4,Close,None,1052.4,43993000.0,-936999.9999999999
2023-05-12,09:25:00,1048.4,Open,SHORT,1048.4,43993000.0,
2023-05-12,10:05:00,1050.2,Close,None,1050.2,43766000.0,-1164000.0
2023-05-12,10:40:00,1053.1,Open,LONG,1053.1,43766000.0,
2023-05-12,13:35:00,1052.4,Close,None,1052.4,43649000.0,-1281000.0
2023-05-12,14:10:00,1055.8,Open,LONG,1055.8,43649000.0,
2023-05-15,14:15:00,1067.9,Close,None,1067.9,44812000.0,-118000.0
2023-05-16,11:05:00,1068.6,Open,LONG,1068.6,44812000.0,
2023-05-16,13:40:00,1067.5,Close,None,1067.5,44655000.0,-275000.0
